runn, x, y, z 
85033, 5.801738, 1.529652, 25.585228 
85034, 5.812037, 1.490041, 25.718414 
85035, 5.822504, 1.450815, 25.902777 
85036, 5.832281, 1.408722, 26.260048 
85037, 5.833855, 1.402189, 26.836128 
85038, 5.826652, 1.431826, 27.706343 
85039, 5.830078, 1.417814, 29.081310 
85040, 5.847929, 1.342286, 30.958290 
85041, 5.825578, 1.436190, 33.095936 
85042, 5.811776, 1.491059, 35.312801 
85043, 5.830151, 1.417511, 36.949856 
85044, 5.841797, 1.368723, 37.989883 
85045, 5.838943, 1.380851, 38.688560 
85046, 5.835638, 1.394751, 39.207771 
85047, 5.836455, 1.391329, 39.574398 
85048, 5.832478, 1.407908, 39.843269 
85049, 5.828124, 1.425823, 39.996872 
85050, 5.776070, 1.625279, 25.583038 
85051, 5.787307, 1.586517, 25.713579 
85052, 5.799275, 1.549468, 25.894279 
85053, 5.810110, 1.508232, 26.244453 
85054, 5.813972, 1.501157, 26.809092 
85055, 5.809338, 1.530686, 27.662020 
85056, 5.817657, 1.517447, 29.009676 
85057, 5.842504, 1.445673, 30.849373 
85058, 5.826083, 1.539289, 32.944557 
85059, 5.818861, 1.595214, 35.117386 
85060, 5.843637, 1.524198, 36.721924 
85061, 5.859458, 1.476787, 37.741295 
85062, 5.858816, 1.489035, 38.426094 
85063, 5.857102, 1.502905, 38.934986 
85064, 5.859117, 1.500084, 39.294334 
85065, 5.855785, 1.516699, 39.557865 
85066, 5.851601, 1.534828, 39.708416 
85067, 5.731812, 1.773790, 25.483143 
85068, 5.743350, 1.736067, 25.613810 
85069, 5.755975, 1.702058, 25.794685 
85070, 5.765400, 1.661373, 26.145197 
85071, 5.768030, 1.652221, 26.710379 
85072, 5.760122, 1.679580, 27.564131 
85073, 5.764476, 1.664576, 28.913088 
85074, 5.784080, 1.595123, 30.754560 
85075, 5.759193, 1.682763, 32.851768 
85076, 5.743792, 1.734604, 35.026695 
85077, 5.764359, 1.664985, 36.632782 
85078, 5.777631, 1.618325, 37.653137 
85079, 5.774618, 1.629045, 38.338596 
85080, 5.771094, 1.641484, 38.847980 
85081, 5.771839, 1.638865, 39.207672 
85082, 5.767345, 1.654608, 39.471458 
85083, 5.762226, 1.672349, 39.622158 
85084, 5.635780, 2.058636, 25.384096 
85085, 5.648602, 2.023188, 25.515917 
85086, 5.663226, 1.995487, 25.698389 
85087, 5.672106, 1.956326, 26.051994 
85088, 5.676280, 1.944183, 26.622166 
85089, 5.667773, 1.968845, 27.483452 
85090, 5.673343, 1.952737, 28.844315 
85091, 5.694393, 1.890474, 30.702040 
85092, 5.667143, 1.970658, 32.817757 
85093, 5.650146, 2.018873, 35.011879 
85094, 5.672920, 1.953965, 36.632141 
85095, 5.687912, 1.909885, 37.661503 
85096, 5.684859, 1.918952, 38.353012 
85097, 5.681229, 1.929674, 38.866894 
85098, 5.681801, 1.927988, 39.229759 
85099, 5.676779, 1.942726, 39.495876 
85100, 5.670762, 1.960219, 39.647903 
85101, 5.362927, 2.690541, 25.684563 
85102, 5.377947, 2.660392, 25.816942 
85103, 5.394843, 2.647456, 26.000189 
85104, 5.402028, 2.611148, 26.355297 
85105, 5.410892, 2.592729, 26.927893 
85106, 5.401955, 2.611299, 27.792839 
85107, 5.410757, 2.593012, 29.159485 
85108, 5.432588, 2.546956, 31.025105 
85109, 5.402512, 2.610147, 33.149815 
85110, 5.383070, 2.650011, 35.353264 
85111, 5.409331, 2.595985, 36.980412 
85112, 5.427408, 2.557976, 38.014145 
85113, 5.424859, 2.563378, 38.708595 
85114, 5.421591, 2.570281, 39.224659 
85115, 5.421430, 2.570622, 39.589069 
85116, 5.415532, 2.583024, 39.856316 
85117, 5.407509, 2.599778, 40.008987 
85118, 4.896379, 3.467776, 25.383667 
85119, 4.912737, 3.444563, 25.514969 
85120, 4.927706, 3.450971, 25.696722 
85121, 4.931985, 3.416947, 26.048933 
85122, 4.949265, 3.391869, 26.616861 
85123, 4.941683, 3.402905, 27.474756 
85124, 4.955582, 3.382633, 28.830259 
85125, 4.973287, 3.356549, 30.680670 
85126, 4.944796, 3.398381, 32.788055 
85127, 4.924643, 3.427519, 34.973537 
85128, 4.952236, 3.387530, 36.587421 
85129, 4.972583, 3.357591, 37.612728 
85130, 4.971889, 3.358618, 38.301514 
85131, 4.970330, 3.360925, 38.813374 
85132, 4.968525, 3.363593, 39.174812 
85133, 4.962175, 3.372954, 39.439877 
85134, 4.951651, 3.388385, 39.591305 
85135, 4.285503, 4.199340, 25.483559 
85136, 4.301456, 4.182999, 25.614727 
85137, 4.308539, 4.208353, 25.796295 
