runn, x, y, z 
55003, 5.836668, -1.390433, 25.289860 
55004, 5.832883, -1.406227, 25.462120 
55005, 5.851530, -1.326499, 25.749920 
55006, 5.853157, -1.319303, 26.286036 
55007, 5.868134, -1.251003, 27.107834 
55008, 5.871561, -1.234818, 28.360291 
55009, 5.872369, -1.230966, 30.250698 
55010, 5.890910, -1.138937, 32.661896 
55011, 5.874502, -1.220747, 34.914932 
55012, 5.858974, -1.293220, 36.644230 
55013, 5.844848, -1.355637, 37.756664 
55014, 5.867882, -1.252184, 38.494183 
55015, 5.873285, -1.226588, 38.992180 
55016, 5.882105, -1.183569, 39.326942 
55017, 5.878741, -1.200169, 39.499035 
55018, 5.879118, -1.198317, 39.636372 
55019, 5.884064, -1.176014, 25.517458 
55020, 5.882037, -1.189088, 25.686892 
55021, 5.897761, -1.113790, 25.969971 
55022, 5.900849, -1.107303, 26.497295 
55023, 5.915458, -1.042728, 27.305614 
55024, 5.922089, -1.029713, 28.537533 
55025, 5.928060, -1.033141, 30.396936 
55026, 5.951591, -0.941928, 32.768589 
55027, 5.947359, -1.015179, 34.984676 
55028, 5.940793, -1.086326, 36.685612 
55029, 5.932737, -1.149680, 37.779804 
55030, 5.952838, -1.055161, 38.505226 
55031, 5.958721, -1.031461, 38.995056 
55032, 5.966935, -0.989854, 39.324329 
55033, 5.964940, -1.005358, 39.493599 
55034, 5.965701, -1.003668, 39.628681 
55035, 5.937293, -0.871192, 25.562262 
55036, 5.937152, -0.880224, 25.735756 
55037, 5.948953, -0.811286, 26.025618 
55038, 5.953443, -0.805503, 26.565575 
55039, 5.966868, -0.745943, 27.393261 
55040, 5.976646, -0.736769, 28.654694 
55041, 5.988101, -0.749535, 30.558647 
55042, 6.015405, -0.658457, 32.987122 
55043, 6.024152, -0.717746, 35.256302 
55044, 6.027623, -0.785562, 36.997993 
55045, 6.026674, -0.849228, 38.118401 
55046, 6.042683, -0.767759, 38.861206 
55047, 6.048763, -0.746648, 39.362766 
55048, 6.055817, -0.707132, 39.699932 
55049, 6.055385, -0.720856, 39.873257 
55050, 6.056513, -0.719331, 40.011574 
55051, 5.971906, -0.579945, 25.797098 
55052, 5.971429, -0.584834, 25.964073 
55053, 5.977260, -0.521881, 26.243042 
55054, 5.977757, -0.516155, 26.762711 
55055, 5.982281, -0.460772, 27.559294 
55056, 5.982800, -0.453986, 28.773327 
55057, 5.981286, -0.473524, 30.605734 
55058, 5.987873, -0.381291, 32.942955 
55059, 5.984994, -0.424076, 35.126865 
55060, 5.980325, -0.485498, 36.803108 
55061, 5.975039, -0.546724, 37.881413 
55062, 5.980866, -0.478792, 38.596306 
55063, 5.982331, -0.460131, 39.079021 
55064, 5.985052, -0.423264, 39.403515 
55065, 5.984227, -0.434769, 39.570324 
55066, 5.984334, -0.433300, 39.703449 
