runn, x, y, z 
144976, 0.328136, -5.991021, 56.505669 
144977, 0.306660, -5.992158, 56.649101 
144978, 0.343695, -5.990148, 56.843605 
144979, 0.339939, -5.990362, 57.149605 
144980, 0.334432, -5.990673, 57.576725 
144981, 0.346883, -5.989964, 58.167580 
144982, 0.376675, -5.988165, 58.909172 
144983, 0.404827, -5.986327, 59.908783 
144984, 0.328959, -5.990975, 61.335224 
144985, 0.263916, -5.994193, 63.355728 
144986, 0.274031, -5.993739, 65.699814 
144987, 0.200964, -5.996634, 68.412216 
144988, 0.231811, -5.995520, 70.737648 
144989, 0.152079, -5.998072, 72.407303 
144990, 0.138375, -5.998404, 73.520882 
144991, 0.128547, -5.998623, 74.340515 
144992, 0.120962, -5.998781, 74.957245 
144993, 0.115061, -5.998897, 75.436874 
144994, 0.110798, -5.998977, 75.783218 
144995, 0.108292, -5.999022, 75.986763 
144996, 0.106279, -5.999059, 76.150490 
144997, 0.104599, -5.999088, 76.266167 
144998, 0.507322, -5.978514, 56.499893 
144999, 0.486369, -5.980255, 56.643349 
145000, 0.522430, -5.977212, 56.837879 
145001, 0.518716, -5.977536, 57.143921 
145002, 0.512810, -5.978045, 57.571102 
145003, 0.524844, -5.977001, 58.162045 
145004, 0.552811, -5.974479, 58.903744 
145005, 0.581943, -5.971712, 59.903500 
145006, 0.509193, -5.978354, 61.330147 
145007, 0.444056, -5.983545, 63.350945 
145008, 0.452587, -5.982906, 65.695374 
145009, 0.380435, -5.987927, 68.408165 
145010, 0.410590, -5.985935, 70.733932 
145011, 0.332561, -5.990777, 72.403831 
145012, 0.319011, -5.991513, 73.517563 
145013, 0.309757, -5.991999, 74.337318 
145014, 0.302254, -5.992382, 74.954140 
145015, 0.296419, -5.992673, 75.433838 
145016, 0.292201, -5.992881, 75.780235 
145017, 0.289723, -5.993001, 75.983810 
145018, 0.287731, -5.993097, 76.147560 
145019, 0.285602, -5.993199, 76.263252 
145020, 0.871042, -5.936437, 56.786102 
145021, 0.851203, -5.939314, 56.927448 
145022, 0.885188, -5.934344, 57.119118 
145023, 0.881577, -5.934882, 57.420662 
145024, 0.874881, -5.935873, 57.841564 
145025, 0.886039, -5.934217, 58.423817 
145026, 0.910248, -5.930552, 59.154613 
145027, 0.941272, -5.925707, 60.139671 
145028, 0.875019, -5.935852, 61.545345 
145029, 0.809885, -5.945089, 63.536434 
145030, 0.815189, -5.944365, 65.846397 
145031, 0.745082, -5.953558, 68.519310 
145032, 0.773754, -5.949900, 70.810883 
145033, 0.699394, -5.959098, 72.456230 
145034, 0.686188, -5.960633, 73.553596 
145035, 0.678124, -5.961556, 74.361298 
145036, 0.670809, -5.962383, 74.969055 
145037, 0.665123, -5.963020, 75.441696 
145038, 0.661014, -5.963477, 75.782997 
145039, 0.658597, -5.963745, 75.983582 
145040, 0.656654, -5.963959, 76.144920 
145041, 0.653626, -5.964292, 76.258911 
145042, 1.452906, -5.821432, 55.971699 
145043, 1.434992, -5.825873, 56.118134 
145044, 1.465422, -5.818294, 56.316704 
145045, 1.462001, -5.819154, 56.629105 
145046, 1.454116, -5.821129, 57.065159 
145047, 1.463801, -5.818701, 57.668373 
145048, 1.481884, -5.814122, 58.425476 
145049, 1.515646, -5.805413, 59.445999 
145050, 1.460175, -5.819613, 60.902275 
145051, 1.395581, -5.835439, 62.965046 
145052, 1.395745, -5.835400, 65.358162 
145053, 1.329438, -5.850863, 68.127304 
145054, 1.355536, -5.844872, 70.501373 
145055, 1.287587, -5.860215, 72.205956 
145056, 1.275037, -5.862958, 73.342827 
145057, 1.268922, -5.864285, 74.179604 
145058, 1.261970, -5.865785, 74.809242 
