runn, x, y, z 
193024, 5.829427, -1.542552, 76.438538 
193025, 5.864416, -1.538368, 76.618126 
193026, 5.907983, -1.560448, 76.879829 
193027, 5.980471, -1.575384, 77.284836 
193028, 5.880585, -1.550052, 77.816208 
193029, 5.811424, -1.540180, 78.532028 
193030, 5.975080, -1.579773, 79.454605 
193031, 5.811007, -1.546914, 80.731491 
193032, 5.906619, -1.577199, 82.376663 
193033, 5.844032, -1.595762, 84.264236 
193034, 5.932722, -1.690150, 85.967529 
193035, 10.973699, -4.086715, 87.015343 
193036, 11.109886, -4.166893, 87.868317 
193037, 9.171642, -3.130639, 88.838951 
193038, 10.348619, -3.729088, 89.974998 
193039, 5.842319, -1.492984, 76.436424 
193040, 5.877244, -1.488608, 76.616043 
193041, 5.921083, -1.509979, 76.877792 
193042, 5.993657, -1.524449, 77.282860 
193043, 5.893562, -1.499955, 77.814308 
193044, 5.824383, -1.490425, 78.530243 
193045, 5.988331, -1.528776, 79.452965 
193046, 5.824060, -1.497020, 80.730049 
193047, 5.920042, -1.526043, 82.375481 
193048, 5.857903, -1.544065, 84.263344 
193049, 5.948034, -1.635448, 85.966904 
193050, 6.502523, -2.337697, 87.014885 
193051, 7.583379, -2.747060, 87.867989 
193052, 9.011856, -2.970029, 88.838768 
193053, 10.390867, -3.609694, 89.974998 
193054, 5.868650, -1.385868, 76.431862 
193055, 5.903437, -1.381080, 76.611534 
193056, 5.947832, -1.400914, 76.873367 
193057, 6.020581, -1.414379, 77.278580 
193058, 5.920060, -1.391698, 77.810204 
193059, 5.850844, -1.382902, 78.526382 
193060, 6.015390, -1.418572, 79.449417 
193061, 5.850717, -1.389194, 80.726936 
193062, 5.947445, -1.415485, 82.372917 
193063, 5.886223, -1.432321, 84.261414 
193064, 5.979296, -1.517172, 85.965553 
193065, 6.557858, -2.177641, 87.013885 
193066, 7.647876, -2.562023, 87.867279 
193067, 9.071888, -2.762328, 88.838387 
193068, 10.477172, -3.350950, 89.974998 
193069, 5.908318, -1.205598, 76.424240 
193070, 5.942865, -1.200130, 76.604019 
193071, 5.988096, -1.217362, 76.865997 
193072, 6.061111, -1.229143, 77.271431 
193073, 5.959951, -1.209510, 77.803360 
193074, 5.890682, -1.201940, 78.519936 
193075, 6.056131, -1.233101, 79.443497 
193076, 5.890855, -1.207714, 80.721725 
193077, 5.988680, -1.229395, 82.368637 
193078, 5.928842, -1.244186, 84.258202 
193079, 6.026346, -1.317935, 85.963295 
193080, 6.641632, -1.906923, 87.012222 
193081, 7.745692, -2.249050, 87.866096 
193082, 9.161633, -2.412143, 88.837746 
193083, 10.607162, -2.913434, 89.974998 
193084, 5.954022, -0.954625, 76.413696 
193085, 5.988223, -0.948232, 76.593613 
193086, 6.034416, -0.961817, 76.855797 
193087, 6.107742, -0.971265, 77.261551 
193088, 6.005851, -0.955873, 77.793892 
193089, 5.936524, -0.949990, 78.511024 
193090, 6.103021, -0.974884, 79.435303 
193091, 5.937058, -0.955029, 80.714531 
193092, 6.036081, -0.970273, 82.362717 
193093, 5.977841, -0.982130, 84.253754 
193094, 6.080438, -1.040228, 85.960175 
193095, 6.739000, -1.527583, 87.009911 
193096, 7.859779, -1.810484, 87.864456 
193097, 9.263435, -1.923618, 88.836861 
193098, 10.756720, -2.300649, 89.974998 
193099, 5.998183, -0.619259, 76.392502 
193100, 6.031900, -0.611667, 76.564743 
193101, 6.079016, -0.620347, 76.815735 
193102, 6.152652, -0.626689, 77.204170 
193103, 6.050066, -0.616961, 77.713791 
193104, 5.980690, -0.613306, 78.400322 
193105, 6.148216, -0.629839, 79.285141 
193106, 5.981608, -0.617342, 80.509773 
193107, 6.081643, -0.623963, 82.087616 
193108, 6.024950, -0.631778, 83.897942 
193109, 6.132426, -0.668693, 85.531532 
193110, 6.043403, -0.899426, 86.536469 
193111, 7.379658, -1.129554, 87.354538 
193112, 8.565581, -1.162265, 88.285439 
193113, 10.900425, -1.476730, 89.375000 
193114, 6.027416, -0.178720, 76.367043 
193115, 6.060461, -0.169613, 76.531654 
193116, 6.108170, -0.171812, 76.771545 
193117, 6.182035, -0.174088, 77.142784 
193118, 6.079015, -0.171797, 77.629852 
193119, 6.009621, -0.171039, 78.286003 
193120, 6.177870, -0.176600, 79.131668 
193121, 6.010870, -0.173729, 80.302101 
193122, 6.111230, -0.169017, 81.810120 
193123, 6.055558, -0.171394, 83.540329 
193124, 6.166143, -0.180202, 85.101624 
193125, 6.102445, -0.303073, 86.062088 
193126, 6.655664, -0.363877, 86.843948 
193127, 7.814462, -0.341301, 87.733658 
193128, 10.993115, -0.389120, 88.775002 
193129, 6.022174, 0.308396, 76.360138 
193130, 6.054430, 0.319115, 76.539436 
193131, 6.101985, 0.324091, 76.800728 
193132, 6.175871, 0.326309, 77.205086 
193133, 6.072997, 0.320382, 77.735603 
193134, 6.003641, 0.317950, 78.450287 
193135, 6.171867, 0.324522, 79.371391 
193136, 6.005032, 0.316766, 80.646240 
193137, 6.104439, 0.333968, 82.288788 
193138, 6.048566, 0.337650, 84.173347 
193139, 6.158262, 0.360002, 85.873924 
193140, 6.698431, 0.393274, 86.920067 
193141, 7.854681, 0.414397, 87.771683 
193142, 9.382192, 0.535408, 88.740761 
193143, 10.969768, 0.814985, 89.875000 
193144, 5.993765, 0.660657, 76.345528 
193145, 6.025420, 0.672507, 76.525024 
193146, 6.072334, 0.682655, 76.786591 
193147, 6.146083, 0.688131, 77.191391 
193148, 6.043724, 0.676264, 77.722481 
193149, 5.974434, 0.671515, 78.437935 
193150, 6.142106, 0.686873, 79.360039 
193151, 5.975779, 0.671423, 80.636269 
193152, 6.073637, 0.697598, 82.280586 
193153, 6.016750, 0.705607, 84.167183 
193154, 6.122970, 0.750358, 85.869598 
193155, 6.646932, 0.917574, 86.916878 
193156, 7.798661, 1.024020, 87.769409 
193157, 9.300552, 1.216067, 88.739532 
193158, 10.870470, 1.683116, 89.875000 
193159, 5.956831, 0.936933, 76.434006 
193160, 5.987998, 0.949652, 76.613655 
193161, 6.034094, 0.963834, 76.875450 
193162, 6.107645, 0.971878, 77.280594 
193163, 6.005933, 0.955352, 77.812134 
193164, 5.936719, 0.948771, 78.528198 
193165, 6.103635, 0.971032, 79.451088 
193166, 5.937940, 0.949533, 80.728401 
193167, 6.034072, 0.982691, 82.374123 
193168, 5.975875, 0.994020, 84.262321 
193169, 6.077691, 1.056160, 85.966187 
193170, 6.773439, 1.366802, 87.014351 
193171, 7.917459, 1.538772, 87.867615 
193172, 9.201410, 1.746677, 88.838570 
193173, 10.743731, 2.360560, 89.974998 
193174, 5.923051, 1.130995, 76.425865 
193175, 5.953864, 1.144317, 76.605621 
193176, 5.999218, 1.161316, 76.867577 
193177, 6.072580, 1.171171, 77.272964 
193178, 5.971455, 1.151374, 77.804825 
193179, 5.902306, 1.143495, 78.521317 
193180, 6.068519, 1.170613, 79.444763 
193181, 5.903394, 1.144851, 80.722839 
193182, 5.998042, 1.182880, 82.369553 
