runn, x, y, z 
42991, -5.755833, 1.694222, 16.646870 
42992, -5.750960, 1.710691, 16.766806 
42993, -5.784541, 1.593452, 16.980682 
42994, -5.807012, 1.509506, 17.375843 
42995, -5.814763, 1.479371, 18.007303 
42996, -5.789270, 1.576181, 18.990330 
42997, -5.765907, 1.659612, 20.401709 
42998, -5.790911, 1.570143, 22.019976 
42999, -5.811206, 1.493281, 23.144255 
43000, -5.804306, 1.519878, 23.777716 
43001, -5.806211, 1.512587, 24.181892 
43002, -5.802218, 1.527828, 24.373686 
43003, -5.796302, 1.550123, 16.764326 
43004, -5.792052, 1.565930, 16.884262 
43005, -5.821502, 1.452623, 17.098139 
43006, -5.841410, 1.370375, 17.493299 
43007, -5.847665, 1.343432, 18.124760 
43008, -5.824411, 1.440915, 19.107786 
43009, -5.805451, 1.515499, 20.519165 
43010, -5.828257, 1.425282, 22.137432 
43011, -5.845104, 1.354535, 23.261711 
43012, -5.838686, 1.381938, 23.895172 
43013, -5.840105, 1.375925, 24.299349 
43014, -5.836641, 1.390547, 24.491142 
43015, -5.864550, 1.267698, 16.897104 
43016, -5.861403, 1.282167, 17.015530 
43017, -5.883453, 1.176853, 17.226717 
43018, -5.898658, 1.098107, 17.616907 
43019, -5.902455, 1.077510, 18.240425 
43020, -5.883595, 1.176144, 19.211086 
43021, -5.871919, 1.233115, 20.604712 
43022, -5.890394, 1.141603, 22.202623 
43023, -5.901440, 1.083055, 23.312759 
43024, -5.896054, 1.112000, 23.938253 
43025, -5.896710, 1.108516, 24.337345 
43026, -5.894180, 1.121891, 24.526726 
43027, -5.925347, 0.943539, 17.236683 
43028, -5.923283, 0.956409, 17.356619 
43029, -5.937948, 0.860681, 17.570496 
43030, -5.948266, 0.786214, 17.965656 
43031, -5.949997, 0.773003, 18.597116 
43032, -5.936193, 0.872705, 19.580143 
43033, -5.930727, 0.909111, 20.991522 
43034, -5.944201, 0.816381, 22.609789 
43035, -5.950112, 0.772115, 23.734068 
43036, -5.946055, 0.802761, 24.367529 
43037, -5.946130, 0.802211, 24.771706 
43038, -5.944513, 0.814107, 24.963499 
43039, -5.963569, 0.660186, 17.366697 
