runn, x, y, z 
20384, 0.270542, 0.962708, 0.000000 
20385, 0.530386, 0.871886, 1.555041 
20386, 0.496463, 1.156246, 3.031729 
20387, 0.494948, 1.306470, 4.615247 
20388, 0.486329, 1.471081, 6.294290 
20389, 0.497749, 0.892095, 8.613447 
20390, 0.460795, 1.834224, 9.914860 
20391, 0.355651, 2.718786, 12.048940 
20392, 0.301535, 5.189001, 13.432287 
20393, 0.276688, 5.921345, 14.684901 
20394, 0.434641, 6.100327, 15.635247 
20395, 0.601082, 5.991595, 16.370520 
20396, 0.658152, 6.066855, 16.940117 
20397, 0.700670, 6.118883, 17.337934 
20398, 0.224432, 0.974490, 0.000000 
20399, 0.479548, 0.900848, 1.550918 
20400, 0.493851, 0.936035, 3.223159 
20401, 0.475192, 1.366835, 4.652214 
20402, 0.455007, 1.533298, 6.326538 
20403, 0.447220, 0.918467, 8.590607 
20404, 0.456937, 0.990944, 10.486978 
20405, 0.218769, 2.496686, 12.016989 
20406, 0.109685, 5.181295, 13.396668 
20407, 0.045479, 5.917432, 14.645961 
20408, 0.182733, 6.109659, 15.593786 
20409, 0.331500, 6.012539, 16.327108 
20410, 0.377985, 6.090733, 16.895195 
20411, 0.408138, 6.145331, 17.291958 
20412, 0.135266, 0.990809, 0.000000 
20413, 0.378477, 0.947760, 1.534240 
20414, 0.389060, 0.984217, 3.188498 
20415, 0.400078, 1.021531, 4.849497 
20416, 0.405389, 1.075522, 6.604742 
20417, 0.347237, 0.960736, 8.498227 
20418, 0.350950, 1.033244, 10.374205 
20419, 0.006335, 1.038224, 11.887764 
20420, -0.243078, 4.947342, 13.252606 
20421, -0.392706, 5.885088, 14.488464 
20422, -0.296915, 6.098691, 15.426098 
20423, -0.183488, 6.018874, 16.151535 
20424, -0.157496, 6.100418, 16.713512 
20425, -0.151189, 6.157013, 17.106009 
20426, 0.015761, 0.999876, 0.000000 
20427, 0.238088, 0.992375, 1.523850 
20428, 0.243591, 1.029910, 3.166906 
20429, 0.249726, 1.068281, 4.816657 
20430, 0.248818, 1.122130, 6.560014 
20431, 0.209181, 0.999915, 8.440678 
20432, 0.205087, 1.071774, 10.303951 
20433, -0.116257, 1.142403, 11.807261 
20434, -0.695611, 4.865288, 13.162861 
20435, -0.931228, 5.595519, 14.390349 
20436, -0.926391, 6.026563, 15.321632 
20437, -0.861874, 5.959671, 16.042158 
20438, -0.863124, 6.041102, 16.600328 
20439, -0.888220, 6.094484, 16.990168 
20440, -0.135670, 0.990754, 0.000000 
20441, 0.054048, 1.027938, 1.493051 
20442, 0.053440, 1.075330, 3.102899 
20443, 0.053696, 1.123682, 4.719306 
20444, 0.045206, 1.186500, 6.427428 
20445, 0.030177, 1.069998, 8.270081 
20446, 0.015951, 1.150758, 10.095695 
20447, -0.259519, 1.071794, 11.568620 
20448, -1.166256, 4.389875, 12.896821 
20449, -1.576017, 5.293618, 14.099501 
20450, -1.674584, 5.735744, 15.011962 
20451, -1.730265, 5.864618, 15.717924 
20452, -1.766148, 5.941609, 16.264814 
20453, -1.772040, 5.792222, 16.646774 
20454, -0.289533, 0.957168, 0.000000 
20455, -0.139770, 1.010920, 1.452928 
20456, -0.147586, 1.047983, 3.019514 
20457, -0.154269, 1.086181, 4.592483 
20458, -0.170535, 1.136664, 6.254703 
20459, -0.159355, 1.009055, 8.047837 
20460, -0.182503, 1.075850, 9.824391 
20461, -0.412880, 1.037007, 11.257735 
20462, -1.570667, 3.911727, 12.550243 
20463, -2.197340, 4.939456, 13.720603 
20464, -2.399012, 5.363133, 14.608543 
20465, -2.541079, 5.459252, 15.295534 
20466, -2.607903, 5.517132, 15.827728 
20467, -2.705882, 5.532619, 16.199423 
20468, -0.431386, 0.902167, 0.000000 
20469, -0.321853, 0.968455, 1.439734 
20470, -0.335955, 1.003586, 2.992093 
20471, -0.348749, 1.040174, 4.550778 
20472, -0.371978, 1.087529, 6.197903 
20473, -0.336027, 0.964714, 7.974753 
20474, -0.367762, 1.027381, 9.735175 
20475, -0.493889, 0.871779, 11.155501 
20476, -1.900940, 3.481122, 12.436273 
20477, -2.778273, 4.599560, 13.596004 
20478, -3.077894, 4.991725, 14.475881 
20479, -3.296618, 5.039129, 15.156632 
20480, -3.390122, 5.074148, 15.683993 
20481, -3.515488, 5.056977, 16.052313 
20482, -0.567090, 0.823656, 0.000000 
20483, -0.498131, 0.890707, 1.417315 
20484, -0.518258, 0.922746, 2.945503 
20485, -0.536994, 0.956674, 4.479917 
20486, -0.566839, 0.999890, 6.101393 
20487, -0.506858, 0.886951, 7.850576 
20488, -0.546771, 0.944353, 9.583585 
20489, -0.661477, 0.859103, 10.981795 
20490, -2.046926, 2.858592, 12.242623 
20491, -3.199852, 4.022369, 13.384296 
20492, -3.591811, 4.365436, 14.250472 
20493, -4.003984, 4.497624, 14.920624 
20494, -4.119089, 4.502555, 15.439773 
20495, -4.264135, 4.443965, 15.802357 
20496, -0.686083, 0.727523, 0.000000 
20497, -0.653056, 0.784227, 1.421692 
20498, -0.678437, 0.812265, 2.954598 
20499, -0.702471, 0.842687, 4.493750 
20500, -0.738131, 0.881051, 6.120234 
20501, -0.657084, 0.782194, 7.874817 
20502, -0.704235, 0.833555, 9.613178 
20503, -0.833524, 0.820224, 11.015706 
20504, -2.472575, 2.707551, 12.280427 
20505, -3.654663, 3.567313, 13.425626 
20506, -4.129581, 3.844628, 14.294476 
20507, -4.609795, 3.874314, 14.966697 
20508, -4.738961, 3.844756, 15.487449 
20509, -4.893257, 3.740014, 15.851153 
20510, -0.773894, 0.633315, 0.000000 
20511, -0.769782, 0.676721, 1.428169 
20512, -0.802570, 0.703860, 2.968059 
20513, -0.834155, 0.733865, 4.514223 
20514, -0.877954, 0.770904, 6.148117 
20515, -0.785684, 0.690507, 7.910695 
20516, -0.842366, 0.739703, 9.656976 
20517, -0.873239, 0.680260, 11.065893 
20518, -2.727701, 2.445349, 12.336376 
20519, -4.021404, 3.170830, 13.486793 
20520, -4.560407, 3.381580, 14.359601 
20521, -5.084604, 3.311899, 15.034884 
20522, -5.221391, 3.250495, 15.558009 
20523, -5.203547, 3.003284, 15.923370 
20524, -0.829849, 0.557988, 0.000000 
20525, -0.837610, 0.583013, 1.428858 
20526, -0.869213, 0.603755, 2.969490 
20527, -0.899795, 0.627660, 4.516400 
20528, -0.942607, 0.657708, 6.151082 
20529, -0.836758, 0.586022, 7.914510 
20530, -0.892982, 0.627170, 9.661633 
20531, -0.839722, 0.547341, 11.071229 
20532, -3.002406, 2.321234, 12.342325 
20533, -4.368013, 2.929373, 13.493296 
20534, -4.946455, 3.078705, 14.366526 
20535, -5.316620, 2.827377, 15.042134 
20536, -5.451921, 2.741615, 15.565512 
20537, -5.599767, 2.564037, 15.931048 
20538, -0.862521, 0.506020, 0.000000 
20539, -0.878401, 0.519524, 1.441181 
20540, -0.911376, 0.538000, 2.995101 
20541, -0.943479, 0.559853, 4.555353 
20542, -0.987964, 0.587379, 6.204133 
20543, -0.876736, 0.524328, 7.982770 
20544, -0.935133, 0.562394, 9.744962 
20545, -1.001968, 0.577157, 11.166716 
20546, -3.257086, 2.279189, 12.448774 
20547, -4.498537, 2.699207, 13.609672 
20548, -5.099272, 2.809302, 14.490433 
20549, -5.471391, 2.514834, 15.171869 
20550, -5.605159, 2.412901, 15.699760 
20551, -5.746820, 2.214887, 16.068451 
20552, -0.880774, 0.473537, 0.000000 
20553, -0.904724, 0.481655, 1.446774 
20554, -0.942654, 0.500940, 3.006725 
20555, -0.979815, 0.523770, 4.573032 
20556, -1.029687, 0.552123, 6.228211 
20557, -0.920294, 0.497150, 8.013751 
20558, -0.984636, 0.535939, 9.782782 
20559, -1.026185, 0.546293, 11.210053 
20560, -3.510458, 2.308451, 12.497087 
20561, -4.608243, 2.577020, 13.662491 
20562, -5.224420, 2.662200, 14.546670 
20563, -5.599253, 2.338855, 15.230750 
20564, -5.733333, 2.226553, 15.760691 
20565, -5.682843, 1.949852, 16.130812 
20566, 0.450505, 2.577544, 0.000000 
20567, 0.452481, 2.603711, 1.548107 
20568, 0.478873, 2.832940, 3.217317 
20569, 0.487468, 2.970954, 4.893328 
20570, 0.464785, 3.076447, 6.614436 
20571, 0.412942, 2.642759, 8.575036 
20572, 0.425735, 3.372012, 10.367969 
20573, 0.269918, 4.294890, 11.995208 
20574, 0.260311, 6.607402, 13.372387 
20575, 0.230873, 7.311491, 14.619414 
20576, 0.409316, 7.484436, 15.565522 
20577, 0.588703, 7.387176, 16.297516 
20578, 0.615494, 7.463528, 16.864573 
20579, 0.730912, 7.508035, 17.260616 
20580, 0.349891, 2.592052, 0.000000 
20581, 0.351220, 2.618226, 1.544240 
20582, 0.345001, 2.662249, 3.209280 
20583, 0.377438, 3.033119, 4.881104 
20584, 0.404203, 3.181618, 6.647789 
20585, 0.308171, 2.655951, 8.553616 
20586, 0.311979, 2.729711, 10.441820 
20587, 0.102378, 4.079985, 11.965244 
20588, 0.021018, 6.597090, 13.338982 
20589, -0.046341, 7.291927, 14.582895 
20590, 0.115655, 7.478041, 15.526639 
20591, 0.274435, 7.392007, 16.256804 
20592, 0.292930, 7.469626, 16.822445 
20593, 0.389591, 7.519947, 17.217499 
20594, 0.157099, 2.608821, 0.000000 
20595, 0.157198, 2.634979, 1.532735 
20596, 0.148443, 2.678386, 3.185372 
20597, 0.135801, 2.722883, 4.844742 
20598, 0.142754, 2.779501, 6.598265 
20599, 0.107603, 2.669587, 8.489894 
20600, 0.101216, 2.743601, 10.364032 
20601, -0.126141, 2.699607, 11.876106 
20602, -0.419277, 6.366423, 13.239611 
20603, -0.570981, 7.249386, 14.474257 
20604, -0.441712, 7.457777, 15.410970 
20605, -0.323056, 7.388026, 16.135696 
20606, -0.320406, 7.466482, 16.697123 
20607, -0.259741, 7.523535, 17.089233 
20608, -0.098792, 2.615237, 0.000000 
20609, -0.100237, 2.639304, 1.522992 
20610, -0.112331, 2.682873, 3.165123 
20611, -0.130976, 2.727039, 4.813944 
20612, -0.133625, 2.785131, 6.556320 
20613, -0.158473, 2.673587, 8.435924 
