runn, x, y, z 
5655, -0.265954, -0.963986, 0.000000 
5656, -0.481765, -0.906356, 1.626776 
5657, -0.491658, -1.226300, 3.235090 
5658, -0.472266, -1.381345, 4.849640 
5659, -0.452007, -1.546685, 6.556698 
5660, -0.441830, -0.916159, 8.744074 
5661, -0.407527, -1.879531, 10.033720 
5662, -0.347478, -3.491773, 12.220790 
5663, -0.160147, -5.188472, 13.563422 
5664, 0.097765, -5.845381, 14.693067 
5665, 0.201218, -6.060171, 15.542992 
5666, 0.269472, -6.151285, 16.215954 
5667, 0.359358, -6.030101, 16.816656 
5668, 0.307434, -6.102772, 17.317472 
5669, 0.520656, -6.142070, 17.702457 
5670, -0.199753, -0.979846, 0.000000 
5671, -0.408719, -0.943085, 1.636934 
5672, -0.421998, -0.987738, 3.406227 
5673, -0.430385, -1.027770, 5.131482 
5674, -0.437306, -1.082331, 6.949824 
5675, -0.371525, -0.954951, 8.798673 
5676, -0.379289, -1.013699, 10.649806 
5677, -0.130244, -3.537044, 12.297098 
5678, 0.143620, -5.408191, 13.648114 
5679, 0.456656, -5.843542, 14.784811 
5680, 0.563845, -6.050704, 15.640043 
5681, 0.643702, -6.137509, 16.317207 
5682, 0.731420, -6.010969, 16.921661 
5683, 0.695317, -6.085856, 17.425606 
5684, 0.908546, -6.112212, 17.812994 
5685, -0.098645, -0.995123, 0.000000 
5686, -0.293867, -0.987138, 1.656691 
5687, -0.302521, -1.035198, 3.447339 
5688, -0.307350, -1.077891, 5.193416 
5689, -0.308777, -1.135038, 7.033704 
5690, -0.259676, -1.002937, 8.904867 
5691, -0.261648, -1.064362, 10.778343 
5692, 0.226703, -3.978695, 12.445517 
5693, 0.612203, -5.404312, 13.812839 
5694, 0.995705, -5.799276, 14.963255 
5695, 1.107482, -5.995636, 15.828809 
5696, 1.204240, -6.073961, 16.514147 
5697, 1.288102, -5.939018, 17.125896 
5698, 1.275883, -6.014042, 17.635921 
5699, 1.439674, -5.827099, 18.027987 
5700, 0.030993, -0.999520, 0.000000 
5701, -0.142235, -1.027344, 1.649796 
5702, -0.144738, -1.083841, 3.432991 
5703, -0.144851, -1.134190, 5.171803 
5704, -0.115947, -1.000128, 7.004431 
5705, -0.111598, -1.068861, 8.867807 
5706, -0.105681, -1.137949, 10.733485 
5707, 0.678240, -3.817296, 12.393721 
5708, 1.171073, -5.182392, 13.755352 
5709, 1.684435, -5.710591, 14.900981 
5710, 1.801606, -5.896705, 15.762933 
5711, 1.858378, -5.772101, 16.445417 
5712, 1.998821, -5.817655, 17.054621 
5713, 1.951986, -5.699463, 17.562525 
5714, 2.155189, -5.685829, 17.952957 
5715, 0.174443, -0.984667, 0.000000 
5716, 0.032014, -1.026067, 1.625070 
5717, 0.038327, -1.070766, 3.381541 
5718, 0.045064, -1.109327, 5.094292 
5719, 0.059931, -1.160370, 6.899456 
5720, 0.063078, -1.015857, 8.734904 
5721, 0.077762, -1.071208, 10.572621 
5722, 1.043046, -3.277806, 12.207974 
5723, 1.767126, -4.933749, 13.549199 
5724, 2.373304, -5.361792, 14.677658 
5725, 2.490313, -5.529843, 15.526692 
5726, 2.624225, -5.571345, 16.198948 
5727, 2.690227, -5.410150, 16.799023 
5728, 2.737531, -5.464495, 17.299313 
