runn, x, y, z 
91442, 5.880884, -1.189625, 40.040154 
91443, 5.880569, -1.191177, 40.224815 
91444, 5.876116, -1.212957, 40.467457 
91445, 5.879353, -1.197168, 40.815308 
91446, 5.873761, -1.224307, 41.377804 
91447, 5.859460, -1.291017, 42.157612 
91448, 5.852261, -1.323271, 43.283974 
91449, 5.844124, -1.358755, 44.882187 
91450, 5.843828, -1.360028, 46.834213 
91451, 5.859993, -1.288599, 49.018497 
91452, 5.854557, -1.313073, 51.051075 
91453, 5.867826, -1.252447, 52.572880 
91454, 5.873476, -1.225677, 53.662762 
91455, 5.867793, -1.252602, 54.421913 
91456, 5.862551, -1.276907, 54.943295 
91457, 5.857471, -1.300012, 55.356464 
91458, 5.848226, -1.340989, 55.664639 
91459, 5.847780, -1.342934, 55.843468 
91460, 5.904854, -1.064284, 40.040028 
91461, 5.904779, -1.064696, 40.224548 
91462, 5.901015, -1.085366, 40.467007 
91463, 5.903970, -1.069177, 40.814587 
91464, 5.898529, -1.098797, 41.376656 
91465, 5.885992, -1.164086, 42.155869 
91466, 5.879514, -1.196378, 43.281368 
91467, 5.873071, -1.227615, 44.878361 
91468, 5.873394, -1.226071, 46.828899 
91469, 5.887382, -1.157035, 49.011517 
91470, 5.881916, -1.184512, 51.042542 
91471, 5.893762, -1.124089, 52.563183 
91472, 5.898840, -1.097127, 53.652229 
91473, 5.894253, -1.121508, 54.410805 
91474, 5.890028, -1.143493, 54.931786 
91475, 5.885934, -1.164381, 55.344639 
91476, 5.878291, -1.202373, 55.652580 
91477, 5.877925, -1.204157, 55.831272 
91478, 5.941879, -0.836792, 40.240826 
91479, 5.942681, -0.835204, 40.426235 
91480, 5.940779, -0.853932, 40.669865 
91481, 5.944253, -0.837179, 41.019127 
91482, 5.941072, -0.871560, 41.583908 
91483, 5.933932, -0.934597, 42.366882 
91484, 5.932193, -0.967518, 43.497818 
91485, 5.933207, -0.991808, 45.102520 
91486, 5.940298, -0.986087, 47.062477 
91487, 5.957387, -0.922329, 49.255630 
91488, 5.958397, -0.956410, 51.296463 
91489, 5.972434, -0.896791, 52.824448 
91490, 5.979838, -0.869821, 53.918755 
91491, 5.979247, -0.890014, 54.680988 
91492, 5.978162, -0.908104, 55.204487 
91493, 5.976831, -0.925236, 55.619335 
91494, 5.972616, -0.958122, 55.928764 
91495, 5.972922, -0.959711, 56.108315 
91496, 5.973602, -0.562209, 40.040550 
91497, 5.973995, -0.558021, 40.225658 
91498, 5.972470, -0.574109, 40.468884 
91499, 5.974147, -0.556386, 40.817570 
91500, 5.970337, -0.595877, 41.381420 
91501, 5.964129, -0.655107, 42.163105 
91502, 5.960494, -0.687394, 43.292179 
91503, 5.958876, -0.701280, 44.894238 
91504, 5.960386, -0.688330, 46.850964 
91505, 5.966901, -0.629359, 49.040504 
91506, 5.962605, -0.668837, 51.077976 
91507, 5.968958, -0.609541, 52.603439 
91508, 5.971712, -0.581938, 53.695946 
91509, 5.970333, -0.595921, 54.456924 
91510, 5.969074, -0.608406, 54.979561 
91511, 5.967859, -0.620208, 55.393723 
91512, 5.965134, -0.645891, 55.702644 
91513, 5.965012, -0.647015, 55.881901 
