runn, x, y, z 
30576, 5.850010, -1.333186, 18.688192 
30577, 5.849809, -1.334067, 18.782518 
30578, 5.849672, -1.334667, 18.966726 
30579, 5.835605, -1.394890, 19.279152 
30580, 5.834319, -1.400259, 19.795296 
30581, 5.870708, -1.238864, 20.713589 
30582, 5.864240, -1.269127, 22.095898 
30583, 5.853019, -1.319914, 23.349407 
30584, 5.847031, -1.346190, 24.254536 
30585, 5.841892, -1.368321, 24.718292 
30586, 5.837144, -1.388434, 24.907738 
30587, 5.890763, -1.139699, 18.608406 
30588, 5.890554, -1.140775, 18.705921 
30589, 5.890897, -1.139003, 18.896357 
30590, 5.879276, -1.197545, 19.219347 
30591, 5.877680, -1.205354, 19.752941 
30592, 5.905903, -1.058444, 20.702282 
30593, 5.900869, -1.086162, 22.131329 
30594, 5.890747, -1.139781, 23.427219 
30595, 5.886024, -1.163923, 24.362949 
30596, 5.882216, -1.183018, 24.842386 
30597, 5.878590, -1.200910, 25.038237 
30598, 5.946549, -0.808497, 19.038462 
30599, 5.947811, -0.810105, 19.136412 
30600, 5.951444, -0.804623, 19.327698 
30601, 5.948480, -0.860846, 19.652130 
30602, 5.954667, -0.874037, 20.188107 
30603, 5.985456, -0.753897, 21.141684 
30604, 6.003774, -0.780061, 22.577110 
30605, 6.015127, -0.841665, 23.878784 
30606, 6.026130, -0.864318, 24.818693 
30607, 6.031239, -0.879369, 25.300270 
30608, 6.427737, -0.952679, 25.496994 
30609, 5.978379, -0.508911, 19.162903 
30610, 5.978233, -0.510620, 19.258310 
30611, 5.979043, -0.501049, 19.444632 
30612, 5.974409, -0.553572, 19.760641 
30613, 5.972924, -0.569367, 20.282705 
30614, 5.981468, -0.471212, 21.211533 
30615, 5.979927, -0.490380, 22.609699 
30616, 5.974467, -0.552938, 23.877586 
30617, 5.972874, -0.569892, 24.793097 
30618, 5.972012, -0.578852, 25.262173 
30619, 5.970991, -0.589293, 25.453791 
30620, 5.994810, -0.249506, 19.581125 
30621, 5.994728, -0.251472, 19.671005 
30622, 5.995250, -0.238696, 19.846529 
30623, 5.993058, -0.288536, 20.144226 
30624, 5.992110, -0.307597, 20.636036 
30625, 5.995591, -0.229987, 21.511036 
30626, 5.994973, -0.245555, 22.828176 
30627, 5.991901, -0.311637, 24.022589 
30628, 5.991161, -0.325557, 24.885044 
30629, 5.990902, -0.330281, 25.326937 
30630, 5.990495, -0.337592, 25.507450 
30631, 5.999763, -0.053387, 19.703720 
30632, 5.999743, -0.055546, 19.799719 
30633, 5.999864, -0.040358, 19.987194 
30634, 5.999353, -0.088101, 20.305162 
30635, 5.998999, -0.109613, 20.830462 
30636, 5.999811, -0.047656, 21.765043 
30637, 5.999695, -0.060483, 23.171871 
30638, 5.998610, -0.129162, 24.447615 
30639, 5.998349, -0.140767, 25.368797 
30640, 5.998313, -0.142274, 25.840780 
30641, 5.996759, -0.197183, 25.983587 
30642, 5.999222, 0.096594, 19.912106 
30643, 5.999259, 0.094290, 20.002434 
30644, 5.998967, 0.111312, 20.178833 
30645, 5.999646, 0.065209, 20.478016 
30646, 5.999854, 0.041837, 20.972281 
30647, 5.999298, 0.091773, 21.851648 
30648, 5.999453, 0.081052, 23.175364 
30649, 5.999991, 0.010429, 24.375738 
30650, 6.000000, 0.000603, 25.242498 
30651, 6.000000, 0.001560, 25.686598 
30652, 6.000000, -0.001543, 25.868011 
30653, 5.995035, 0.244038, 20.025305 
30654, 5.995134, 0.241592, 20.115822 
30655, 5.994347, 0.260406, 20.292595 
30656, 5.996113, 0.215944, 20.592413 
30657, 5.996967, 0.190758, 21.087723 
30658, 5.995634, 0.228849, 21.968952 
30659, 5.995958, 0.220204, 23.295469 
30660, 5.998182, 0.147708, 24.498384 
30661, 5.998375, 0.139637, 25.366980 
30662, 5.998295, 0.143017, 25.812017 
30663, 5.998326, 0.141712, 25.993816 
30664, 5.983265, 0.447810, 19.848610 
30665, 5.983462, 0.445171, 19.945259 
30666, 5.981842, 0.466439, 20.134005 
30667, 5.984980, 0.424287, 20.454124 
30668, 5.986876, 0.396623, 20.982981 
30669, 5.985399, 0.418325, 21.923891 
30670, 5.985800, 0.412552, 23.340246 
30671, 5.990499, 0.337532, 24.624630 
30672, 5.990814, 0.331893, 25.552050 
30673, 5.990437, 0.338618, 26.027229 
30674, 5.990370, 0.339798, 26.221340 
30675, 5.959746, 0.693846, 19.570726 
30676, 5.960080, 0.690979, 19.667696 
30677, 5.957226, 0.715166, 19.857067 
30678, 5.961812, 0.675864, 20.178249 
30679, 5.965202, 0.645260, 20.708858 
30680, 5.964993, 0.647187, 21.652887 
30681, 5.965243, 0.644883, 23.073938 
30682, 5.973156, 0.566924, 24.362577 
30683, 5.973412, 0.564226, 25.293074 
30684, 5.972387, 0.574973, 25.769827 
30685, 5.971983, 0.579149, 25.964582 
30686, 5.921276, 0.968759, 19.296829 
30687, 5.921784, 0.965644, 19.395626 
30688, 5.917254, 0.993025, 19.588562 
30689, 5.923192, 0.956974, 19.915794 
30690, 5.928555, 0.923166, 20.456396 
30691, 5.931647, 0.903087, 21.418203 
30692, 5.931409, 0.904648, 22.866016 
30693, 5.943211, 0.823557, 24.178925 
30694, 5.943130, 0.824140, 25.126944 
30695, 5.941001, 0.839349, 25.612677 
30696, 5.939936, 0.846852, 25.811098 
30697, 5.876832, 1.209480, 19.117477 
30698, 5.877516, 1.206155, 19.215124 
30699, 5.871257, 1.236261, 19.405817 
30700, 5.878141, 1.203105, 19.729242 
30701, 5.885499, 1.166576, 20.263556 
30702, 5.893135, 1.127372, 21.214174 
30703, 5.892190, 1.132297, 22.645147 
30704, 5.907658, 1.048608, 23.942785 
30705, 5.907046, 1.052051, 24.879776 
30706, 5.903617, 1.071125, 25.359859 
30707, 5.901722, 1.081516, 25.555973 
30708, 5.849875, 1.333778, 19.127600 
30709, 5.850656, 1.330348, 19.223944 
30710, 5.843408, 1.361831, 19.412096 
30711, 5.850693, 1.330184, 19.731209 
30712, 5.859181, 1.292284, 20.258400 
30713, 5.869775, 1.243280, 21.196348 
30714, 5.868362, 1.249932, 22.608246 
30715, 5.885820, 1.164957, 23.888584 
30716, 5.884845, 1.169870, 24.813086 
30717, 5.880621, 1.190920, 25.286770 
30718, 5.878205, 1.202789, 25.480270 
30719, 6.540039, -1.373727, 18.607269 
30720, 6.540871, -1.374006, 18.703171 
30721, 6.523315, -1.462868, 18.890457 
30722, 6.517830, -1.500027, 19.208103 
30723, 6.519350, -1.514610, 19.732868 
30724, 6.542129, -1.452422, 20.666502 
30725, 6.582542, -1.323202, 22.071903 
30726, 6.564144, -1.465519, 23.346354 
30727, 6.564910, -1.500053, 24.266602 
30728, 6.545193, -1.607650, 24.738106 
30729, 6.543202, -1.623012, 24.930716 
30730, 6.583588, -1.174165, 18.786303 
30731, 6.585514, -1.168254, 18.880781 
30732, 6.572184, -1.250084, 19.065289 
30733, 6.569371, -1.279785, 19.378223 
30734, 6.571187, -1.295020, 19.895206 
30735, 6.587937, -1.251876, 20.814993 
30736, 6.629184, -1.126070, 22.199551 
30737, 6.614782, -1.269235, 23.455099 
30738, 6.611432, -1.300650, 24.361698 
30739, 6.596623, -1.400445, 24.826210 
30740, 6.595422, -1.414365, 25.015963 
30741, 6.660787, -0.834291, 19.029940 
30742, 6.665107, -0.817845, 19.127365 
30743, 6.660600, -0.887884, 19.317627 
30744, 6.665823, -0.905298, 19.640322 
30745, 6.675937, -0.922759, 20.173429 
30746, 6.699017, -0.914499, 21.121902 
30747, 6.748092, -0.793899, 22.549644 
30748, 6.759094, -0.941988, 23.844353 
30749, 6.776633, -0.973120, 24.779228 
30750, 6.775712, -1.061566, 25.258226 
30751, 7.157020, -1.133549, 25.453897 
30752, 6.724608, -0.526023, 19.312830 
30753, 6.727458, -0.499614, 19.403051 
30754, 6.724501, -0.558026, 19.579247 
30755, 6.726867, -0.562910, 19.878080 
30756, 6.729970, -0.580324, 20.371767 
30757, 6.730355, -0.600113, 21.250109 
30758, 6.758115, -0.482193, 22.572279 
30759, 6.756837, -0.627740, 23.771252 
30760, 6.756915, -0.652847, 24.637001 
30761, 6.754449, -0.726641, 25.080582 
30762, 6.755149, -0.735754, 25.261784 
30763, 6.777583, -0.257047, 19.546270 
30764, 6.779648, -0.222058, 19.636610 
30765, 6.779504, -0.270558, 19.813038 
30766, 6.782469, -0.264996, 20.112267 
30767, 6.786263, -0.283316, 20.606606 
30768, 6.791631, -0.330320, 21.486107 
30769, 6.814520, -0.215702, 22.810024 
30770, 6.818739, -0.362348, 24.010582 
30771, 6.819896, -0.384828, 24.877474 
30772, 6.820951, -0.447709, 25.321640 
30773, 6.816600, -0.454428, 25.503082 
30774, 6.817562, -0.051816, 19.823233 
30775, 6.818589, -0.010267, 19.916470 
30776, 6.820043, -0.051175, 20.098551 
30777, 6.822909, -0.037620, 20.407368 
30778, 6.827367, -0.056632, 20.917549 
30779, 6.833966, -0.124104, 21.825237 
30780, 6.853608, -0.012098, 23.191582 
30781, 6.862236, -0.159518, 24.430613 
30782, 6.864218, -0.179978, 25.325285 
30783, 6.867415, -0.234462, 25.783686 
30784, 6.868909, -0.239997, 25.970943 
30785, 6.831028, 0.106367, 19.938871 
30786, 6.831115, 0.152866, 20.029291 
30787, 6.833701, 0.117918, 20.205868 
30788, 6.836544, 0.137606, 20.505352 
30789, 6.842212, 0.118122, 21.000114 
30790, 6.857389, 0.035064, 21.880369 
30791, 6.870903, 0.144833, 23.205418 
30792, 6.884559, -0.002908, 24.407001 
30793, 6.899386, -0.021812, 25.274635 
30794, 6.904474, -0.069815, 25.719181 
30795, 6.900815, -0.074089, 25.900778 
30796, 6.804811, 0.261141, 20.010767 
30797, 6.803799, 0.312237, 20.101198 
30798, 6.801735, 0.283127, 20.277800 
30799, 6.804402, 0.308726, 20.577326 
30800, 6.811515, 0.288956, 21.072157 
30801, 6.825244, 0.191156, 21.952532 
30802, 6.838963, 0.297956, 23.277765 
30803, 6.863678, 0.151159, 24.479515 
30804, 6.880535, 0.134256, 25.347269 
30805, 6.887392, 0.093046, 25.791878 
30806, 6.889723, 0.089942, 25.973499 
30807, 6.761887, 0.473360, 19.942780 
30808, 6.758743, 0.530691, 20.039082 
30809, 6.756954, 0.509725, 20.227148 
30810, 6.758020, 0.543386, 20.546120 
30811, 6.765708, 0.523197, 21.073074 
30812, 6.783702, 0.405269, 22.010603 
30813, 6.794029, 0.507950, 23.421867 
30814, 6.822767, 0.362458, 24.701633 
30815, 6.839741, 0.348325, 25.625721 
30816, 6.841667, 0.316269, 26.099192 
30817, 6.796117, 0.262979, 26.242605 
30818, 6.709473, 0.727957, 19.628824 
30819, 6.703201, 0.792713, 19.722248 
30820, 6.706536, 0.782105, 19.904694 
30821, 6.704893, 0.825388, 20.214132 
30822, 6.707745, 0.804013, 20.725342 
30823, 6.732588, 0.662059, 21.634853 
30824, 6.744511, 0.760386, 23.003946 
30825, 6.772377, 0.615811, 24.245468 
30826, 6.789175, 0.604966, 25.141941 
30827, 6.791029, 0.583923, 25.601265 
30828, 6.793118, 0.584544, 25.788898 
30829, 6.651404, 1.011799, 19.322229 
30830, 6.640948, 1.084749, 19.416430 
30831, 6.642941, 1.085112, 19.600389 
