runn, x, y, z 
218569, 0.180359, 6.019883, 76.985245 
218570, 0.179203, 6.044003, 77.099838 
218571, 0.177397, 6.081168, 77.276421 
218572, 0.174197, 6.140807, 77.559746 
218573, 0.163921, 6.034235, 78.003304 
218574, 0.156944, 6.163607, 78.618027 
218575, 0.142635, 6.135860, 79.436333 
218576, 0.124179, 6.177238, 80.583336 
218577, 0.118403, 6.071163, 81.981979 
218578, 0.109813, 6.015301, 83.619354 
218579, 0.110160, 6.078596, 84.872612 
218580, 0.096260, 6.098204, 85.911591 
218581, 0.088162, 6.883171, 87.010796 
218582, -0.021337, 10.999979, 88.777748 
218583, 0.024273, 6.022535, 77.089119 
218584, 0.022649, 6.046616, 77.202751 
218585, 0.020121, 6.083721, 77.377838 
218586, 0.015378, 6.143258, 77.658791 
218587, 0.008461, 6.036456, 78.098618 
218588, -0.001391, 6.165605, 78.708176 
218589, -0.013858, 6.137502, 79.519608 
218590, -0.032170, 6.178402, 80.656975 
218591, -0.034906, 6.072217, 82.043861 
218592, -0.041410, 6.016161, 83.667480 
218593, -0.041723, 6.079451, 84.910202 
218594, -0.049653, 6.100674, 85.940445 
218595, -0.074909, 6.891932, 87.030418 
218596, -0.276693, 10.996519, 88.782524 
218597, -0.266138, 6.016701, 76.909760 
218598, -0.268633, 6.040689, 77.035912 
218599, -0.272499, 6.077649, 77.230293 
218600, -0.280102, 6.136888, 77.542191 
218601, -0.280760, 6.029929, 78.030479 
218602, -0.295941, 6.158498, 78.707184 
218603, -0.304961, 6.129937, 79.608017 
218604, -0.322975, 6.170039, 80.870682 
218605, -0.320053, 6.063877, 82.410362 
218606, -0.322668, 6.007645, 84.212852 
218607, -0.324209, 6.070943, 85.592491 
218608, -0.342327, 6.495419, 86.736237 
218609, -0.445135, 8.096120, 87.946289 
218610, -0.751364, 10.974309, 89.891418 
218611, -0.843119, 5.963277, 76.828415 
218612, -0.847337, 5.986994, 76.955528 
218613, -0.853849, 6.023538, 77.151398 
218614, -0.867102, 6.081775, 77.465675 
218615, -0.855301, 5.975561, 77.957687 
218616, -0.881015, 6.102335, 78.639565 
218617, -0.883142, 6.073647, 79.547264 
218618, -0.900485, 6.112513, 80.819580 
218619, -0.886314, 6.007286, 82.371002 
218620, -0.881184, 5.951422, 84.187256 
218621, -0.885197, 6.014805, 85.577423 
218622, -0.918195, 6.446470, 86.729897 
218623, -1.158810, 8.057390, 87.949188 
218624, -1.693479, 10.868860, 89.909164 
218625, -1.700328, 5.777577, 76.756187 
218626, -1.707110, 5.800677, 76.884262 
218627, -1.717557, 5.836272, 77.081612 
218628, -1.739119, 5.891970, 77.398270 
218629, -1.708819, 5.789543, 77.894012 
218630, -1.750104, 5.912006, 78.581055 
218631, -1.742018, 5.885108, 79.495636 
218632, -1.758305, 5.923010, 80.777588 
218633, -1.727447, 5.821423, 82.340767 
218634, -1.710840, 5.767923, 84.170776 
218635, -1.718721, 5.831592, 85.571480 
218636, -1.777416, 6.275426, 86.732689 
218637, -2.231326, 7.878803, 87.961212 
218638, -3.094034, 10.555897, 89.936043 
218639, -2.817383, 5.322957, 76.793175 
218640, -2.827571, 5.344803, 76.921249 
218641, -2.843249, 5.378476, 77.118599 
218642, -2.875462, 5.428772, 77.435257 
218643, -2.821309, 5.336579, 77.931000 
218644, -2.882906, 5.450095, 78.618042 
218645, -2.861974, 5.429386, 79.532623 
218646, -2.877208, 5.467665, 80.814575 
218647, -2.824748, 5.375299, 82.377754 
218648, -2.793465, 5.328458, 84.207764 
218649, -2.807114, 5.392733, 85.608467 
218650, -2.908709, 5.854298, 86.769676 
218651, -3.924873, 7.937933, 87.998199 
218652, -4.930518, 9.833107, 89.973030 
218653, -4.349873, 4.165349, 76.950424 
218654, -4.365092, 4.184262, 77.076576 
218655, -4.388507, 4.213439, 77.270958 
218656, -4.434902, 4.251058, 77.582855 
218657, -4.349401, 4.185878, 78.071144 
218658, -4.439518, 4.278476, 78.747849 
218659, -4.403501, 4.275313, 79.648682 
218660, -4.419559, 4.317544, 80.911346 
218661, -4.338173, 4.248917, 82.451027 
218662, -4.288202, 4.219862, 84.253517 
218663, -4.312739, 4.285060, 85.633156 
218664, -4.641347, 4.915786, 86.776901 
218665, -5.710058, 6.108242, 87.986954 
218666, -7.511153, 8.036329, 89.932083 
218667, -5.175616, 3.079694, 77.485954 
218668, -5.194005, 3.095865, 77.605362 
218669, -5.222301, 3.120841, 77.789360 
218670, -5.275963, 3.147072, 78.084595 
218671, -5.175313, 3.107249, 78.546783 
218672, -5.281797, 3.180770, 79.187340 
218673, -5.240864, 3.194131, 80.040024 
218674, -5.260403, 3.240656, 81.235229 
218675, -5.164294, 3.194229, 82.692627 
