runn, x, y, z 
10920, -1.827811, -0.518754, 0.000000 
10921, -0.886478, -0.523857, 1.470066 
10922, -0.881458, -0.517299, 3.043643 
10923, -0.882579, -0.514480, 4.676102 
10924, -0.899733, -0.513258, 6.428866 
10925, -0.925708, -0.516699, 8.263953 
10926, -0.958575, -0.523346, 10.161820 
10927, -0.994565, -0.544802, 11.752586 
10928, -4.521915, -2.034728, 13.106705 
10929, -5.356367, -1.907085, 14.177163 
10930, -5.627915, -1.882183, 14.998777 
10931, -5.749876, -1.925348, 15.655577 
10932, -5.838363, -1.848850, 16.150080 
10933, -5.905334, -1.789331, 16.529322 
10934, -1.619602, -0.516613, 0.000000 
10935, -0.970622, -0.594965, 1.464357 
10936, -0.973764, -0.593140, 3.031822 
10937, -0.983225, -0.595435, 4.657941 
10938, -1.009559, -0.599551, 6.403898 
10939, -0.872275, -0.508007, 8.231858 
10940, -0.914232, -0.521931, 10.122355 
10941, -1.018831, -0.601458, 11.706943 
10942, -4.259264, -2.097256, 13.055801 
10943, -5.268381, -2.109245, 14.122102 
10944, -5.540181, -2.101310, 14.940526 
10945, -5.661472, -2.152942, 15.594775 
10946, -5.755086, -2.082881, 16.087358 
10947, -5.823765, -2.034858, 16.465126 
10948, -1.307072, -0.501561, 0.000000 
10949, -0.838457, -0.547913, 1.452290 
10950, -0.853026, -0.554502, 3.006839 
10951, -0.874144, -0.565826, 4.619558 
10952, -0.912303, -0.581127, 6.351128 
10953, -0.960191, -0.602067, 8.164025 
10954, -1.015882, -0.626655, 10.038943 
10955, -0.896567, -0.601297, 11.610474 
10956, -4.109356, -2.350776, 12.948217 
10957, -5.096247, -2.462575, 14.005732 
10958, -5.364996, -2.484169, 14.817411 
10959, -5.482868, -2.550458, 15.466269 
10960, -5.583933, -2.492219, 15.954793 
10961, -5.653008, -2.464495, 16.329449 
10962, -1.082333, -0.518224, 0.000000 
10963, -0.904338, -0.644284, 1.451124 
10964, -0.926078, -0.657173, 3.004425 
10965, -0.954195, -0.675630, 4.615849 
10966, -0.835654, -0.584881, 6.346028 
10967, -0.890135, -0.616203, 8.157470 
10968, -0.952621, -0.651693, 10.030882 
10969, -0.819514, -0.650203, 11.601151 
10970, -3.895591, -2.699234, 12.937820 
10971, -4.832235, -2.939610, 13.994486 
10972, -5.087696, -2.998380, 14.805513 
10973, -5.194702, -3.082428, 15.453850 
10974, -5.301350, -3.040049, 15.941981 
10975, -5.364548, -3.038765, 16.316336 
10976, -0.851032, -0.525113, 0.000000 
10977, -0.797330, -0.634751, 1.461204 
10978, -0.825122, -0.655343, 3.025293 
10979, -0.858970, -0.682422, 4.647910 
10980, -0.909116, -0.717809, 6.390107 
10981, -0.811500, -0.637385, 8.214130 
10982, -0.878862, -0.685839, 10.100555 
10983, -0.768012, -0.754813, 11.681731 
10984, -3.572174, -3.135803, 13.027685 
10985, -4.417866, -3.531678, 14.091690 
10986, -4.647473, -3.634765, 14.908351 
10987, -4.735514, -3.739104, 15.561191 
10988, -4.845484, -3.717830, 16.052713 
10989, -4.893268, -3.748418, 16.429668 
10990, -0.794093, -0.607797, 0.000000 
10991, -0.764348, -0.674105, 1.461961 
10992, -0.790590, -0.696613, 3.026862 
10993, -0.822200, -0.726304, 4.650320 
10994, -0.868664, -0.766265, 6.393420 
10995, -0.773896, -0.682551, 8.218390 
10996, -0.836730, -0.736652, 10.105793 
10997, -0.718258, -0.863400, 11.687789 
10998, -3.235575, -3.528060, 13.034441 
10999, -3.970223, -4.048666, 14.098997 
11000, -4.165872, -4.184857, 14.916081 
11001, -4.230273, -4.302416, 15.569261 
11002, -4.338071, -4.299083, 16.061037 
11003, -4.363156, -4.354030, 16.438189 
11004, -0.723265, -0.690571, 0.000000 
11005, -0.726362, -0.714872, 1.472296 
11006, -0.750784, -0.739340, 3.048259 
11007, -0.779765, -0.771683, 4.683194 
11008, -0.821852, -0.816272, 6.438617 
11009, -0.730252, -0.729056, 8.276487 
11010, -0.787694, -0.788867, 10.177233 
11011, -0.657484, -0.992290, 11.770411 
11012, -2.821529, -3.912501, 13.126583 
11013, -3.416362, -4.545478, 14.198666 
11014, -3.570213, -4.709885, 15.021526 
11015, -3.606977, -4.836911, 15.679322 
11016, -3.709370, -4.851964, 16.174576 
11017, -3.704023, -4.926959, 16.554392 
11018, -0.630319, -0.776336, 0.000000 
11019, -0.682463, -0.762786, 1.501827 
11020, -0.707724, -0.792864, 3.109401 
11021, -0.736610, -0.831696, 4.777129 
11022, -0.776542, -0.885151, 6.567761 
11023, -0.692231, -0.798161, 8.442495 
11024, -0.746440, -0.868369, 10.381366 
11025, -1.034723, -2.093986, 12.006500 
11026, -2.395874, -4.508347, 13.389874 
11027, -2.716245, -5.064270, 14.483459 
11028, -2.818189, -5.252648, 15.322825 
11029, -2.821968, -5.385899, 15.993815 
11030, -2.915598, -5.421320, 16.499002 
11031, -2.776785, -5.333743, 16.886438 
11032, -0.522715, -0.852507, 0.000000 
11033, -0.627816, -0.802802, 1.523102 
11034, -0.647403, -0.831367, 3.153449 
11035, -0.669398, -0.869158, 4.844802 
11036, -0.699661, -0.923155, 6.660802 
11037, -0.615921, -0.827908, 8.562095 
11038, -0.658797, -0.899311, 10.528431 
11039, -1.036697, -3.052917, 12.176588 
11040, -1.802940, -4.995348, 13.579558 
11041, -1.939759, -5.596874, 14.688636 
11042, -1.981812, -5.792920, 15.539892 
11043, -1.885295, -5.731636, 16.220388 
11044, -1.963873, -5.783094, 16.732731 
11045, -1.870717, -5.873255, 17.125654 
11046, -0.513903, -1.084391, 0.000000 
11047, -0.635886, -0.910263, 1.542059 
11048, -0.647709, -0.932722, 3.192697 
11049, -0.660583, -0.964674, 4.905100 
11050, -0.567675, -0.847436, 6.743701 
11051, -0.592085, -0.906357, 8.668657 
11052, -0.621752, -0.972427, 10.659467 
11053, -0.811869, -3.627844, 12.328135 
11054, -1.227164, -5.226640, 13.748568 
11055, -1.208383, -5.830549, 14.871449 
11056, -1.201411, -6.019553, 15.733300 
11057, -1.102149, -5.938987, 16.422264 
11058, -1.166700, -5.998751, 16.940985 
11059, -1.034147, -6.078076, 17.338799 
11060, -0.525889, -1.404792, 0.000000 
11061, -0.562865, -0.883099, 1.558823 
11062, -0.565829, -0.894380, 3.227405 
11063, -0.569165, -0.914731, 4.958425 
11064, -0.576214, -0.951650, 6.817013 
11065, -0.586582, -0.999252, 8.762896 
11066, -0.502738, -0.879811, 10.775347 
11067, -0.538261, -3.932625, 12.462157 
11068, -0.756404, -5.376990, 13.898030 
11069, -0.615262, -5.958134, 15.033119 
11070, -0.571262, -6.131627, 15.904339 
11071, -0.472008, -6.031924, 16.600794 
11072, -0.524886, -6.094144, 17.125153 
11073, -0.362361, -6.156932, 17.527292 
11074, -0.523268, -1.617464, 0.000000 
11075, -0.589917, -0.973698, 1.571885 
11076, -0.587224, -0.977343, 3.254450 
11077, -0.584114, -0.989993, 4.999975 
11078, -0.583272, -1.019051, 6.874139 
11079, -0.488471, -0.883363, 8.836328 
11080, -0.497682, -0.927655, 10.865644 
11081, -0.390940, -4.292567, 12.566588 
11082, -0.514674, -5.643614, 14.014494 
11083, -0.290804, -6.004781, 15.159094 
11084, -0.228094, -6.166708, 16.037615 
11085, -0.130011, -6.055619, 16.739906 
11086, -0.176701, -6.117858, 17.268660 
11087, 0.001074, -6.169027, 17.674168 
11088, -0.513520, -1.725195, 0.000000 
11089, -0.601533, -1.019900, 1.574121 
11090, -0.596120, -1.019644, 3.259079 
11091, -0.589883, -1.028353, 5.007087 
11092, -0.488038, -0.878548, 6.883916 
11093, -0.488590, -0.912173, 8.848895 
11094, -0.493811, -0.951975, 10.881097 
11095, -0.348596, -5.171368, 12.584461 
11096, -0.359339, -5.474111, 14.034427 
11097, -0.120649, -6.021744, 15.180655 
11098, -0.048646, -6.177151, 16.060425 
11099, 0.048441, -6.060146, 16.763714 
11100, 0.004907, -6.122258, 17.293221 
11101, 0.190291, -6.166812, 17.699305 
11102, -2.471727, -1.151300, 0.000077 
11103, -1.805966, -0.549683, 1.459483 
11104, -1.794244, -0.555996, 3.021649 
11105, -1.803061, -0.542068, 4.642269 
11106, -1.820513, -0.549699, 6.382323 
11107, -1.854720, -0.536081, 8.204103 
11108, -1.889469, -0.547388, 10.088208 
11109, -1.942448, -0.550412, 11.667439 
11110, -5.258022, -2.243441, 13.011738 
11111, -5.981221, -2.336395, 14.074433 
11112, -6.206501, -2.427001, 14.890090 
11113, -6.362085, -2.375730, 15.542127 
11114, -6.472273, -2.246603, 16.033045 
11115, -6.538396, -2.220765, 16.409536 
11116, -2.266511, -1.140075, 0.000204 
11117, -1.889407, -0.640490, 1.458430 
11118, -1.885588, -0.650320, 3.019332 
11119, -1.903726, -0.639300, 4.638642 
11120, -1.930160, -0.651031, 6.377288 
11121, -1.797165, -0.583661, 8.197595 
11122, -1.841659, -0.599719, 10.080175 
11123, -1.965473, -0.641379, 11.658129 
11124, -4.995827, -2.347856, 13.001340 
11125, -5.886476, -2.558099, 14.063176 
11126, -6.108772, -2.659931, 14.878173 
11127, -6.264844, -2.623573, 15.529682 
11128, -6.381845, -2.501862, 16.020203 
11129, -6.441826, -2.484641, 16.396391 
11130, -1.956529, -1.120097, 0.000432 
11131, -1.731489, -0.697444, 1.455648 
11132, -1.745468, -0.714722, 3.013329 
11133, -1.776274, -0.711703, 4.629296 
11134, -1.815539, -0.730715, 6.364355 
11135, -1.874160, -0.732096, 8.180904 
11136, -1.932312, -0.757259, 10.059599 
11137, -1.830716, -0.743336, 11.634295 
11138, -4.830123, -2.662425, 12.974734 
11139, -5.695997, -2.944361, 14.034379 
11140, -5.910424, -3.065361, 14.847694 
11141, -6.064093, -3.055028, 15.497859 
11142, -6.191442, -2.947100, 15.987367 
11143, -6.249097, -2.948679, 16.362778 
11144, -1.718928, -1.163164, 0.000749 
11145, -1.778615, -0.883247, 1.442521 
11146, -1.797890, -0.907093, 2.985810 
11147, -1.836406, -0.910993, 4.586848 
11148, -1.708859, -0.851711, 6.305876 
11149, -1.780614, -0.868030, 8.105642 
11150, -1.845324, -0.903065, 9.966981 
11151, -1.735483, -0.911084, 11.527128 
11152, -4.589709, -3.095705, 12.855183 
11153, -5.406591, -3.468999, 13.905038 
11154, -5.603048, -3.612789, 14.710838 
11155, -5.745239, -3.635262, 15.354997 
11156, -5.882112, -3.546016, 15.839982 
11157, -5.936165, -3.575029, 16.211924 
11158, -1.470418, -1.224309, 0.001170 
11159, -1.627455, -1.030275, 1.453026 
11160, -1.649960, -1.061176, 3.007111 
11161, -1.698831, -1.078943, 4.619348 
11162, -1.747943, -1.115765, 6.350400 
11163, -1.660130, -1.043768, 8.162756 
11164, -1.733501, -1.094974, 10.037113 
11165, -1.654137, -1.163633, 11.608174 
11166, -4.229025, -3.651702, 12.945518 
11167, -4.959976, -4.129733, 14.002717 
11168, -5.132627, -4.303220, 14.814154 
11169, -5.251172, -4.364372, 15.462818 
11170, -5.396274, -4.300089, 15.951196 
11171, -5.425343, -4.353996, 16.325739 
11172, -1.378082, -1.385972, 0.001567 
11173, -1.550315, -1.208484, 1.458714 
11174, -1.572263, -1.245815, 3.018461 
11175, -1.611348, -1.264466, 4.636572 
11176, -1.659413, -1.309409, 6.373931 
11177, -1.580756, -1.234496, 8.192891 
11178, -1.646036, -1.292467, 10.074078 
11179, -1.567740, -1.418660, 11.650864 
11180, -3.846125, -4.160024, 12.993080 
11181, -4.484080, -4.722851, 14.054131 
11182, -4.622642, -4.913069, 14.868525 
11183, -4.709442, -5.002688, 15.519551 
11184, -4.856693, -4.960270, 16.009708 
11185, -4.855315, -5.030199, 16.385618 
11186, -1.249624, -1.543381, 0.001999 
11187, -1.453148, -1.403999, 1.469485 
11188, -1.463810, -1.439407, 3.040301 
11189, -1.507646, -1.471779, 4.669895 
11190, -1.548593, -1.521215, 6.419583 
11191, -1.465394, -1.430739, 8.251451 
11192, -1.521742, -1.495343, 10.145987 
11193, -1.424783, -1.683451, 11.733961 
11194, -3.343137, -4.640279, 13.085703 
11195, -3.880780, -5.294903, 14.154283 
11196, -3.977096, -5.491944, 14.974456 
11197, -4.027792, -5.610343, 15.630103 
11198, -4.173762, -5.591404, 16.123739 
11199, -4.132160, -5.666218, 16.502316 
11200, -1.029864, -1.634483, 0.002500 
11201, -1.232830, -1.526304, 1.490470 
11202, -1.242377, -1.569261, 3.083211 
11203, -1.280229, -1.609199, 4.735551 
11204, -1.318782, -1.670031, 6.509662 
11205, -1.245108, -1.574314, 8.367099 
11206, -1.297056, -1.653183, 10.288079 
11207, -1.695532, -2.777625, 11.898219 
11208, -2.755299, -5.256395, 13.268829 
11209, -3.059464, -5.805048, 14.352324 
11210, -3.113713, -6.011321, 15.183946 
11211, -3.113834, -6.149219, 15.848744 
11212, -3.254255, -6.158986, 16.349270 
11213, -3.091794, -6.081887, 16.733131 
11214, -0.804970, -1.714932, 0.003022 
11215, -1.002999, -1.632150, 1.524556 
11216, -1.004260, -1.674469, 3.153225 
11217, -1.029462, -1.712344, 4.842838 
11218, -1.057376, -1.775379, 6.656968 
11219, -0.991324, -1.670740, 8.556304 
11220, -1.029636, -1.753637, 10.520617 
11221, -1.539325, -3.775118, 12.167077 
11222, -2.006442, -5.758635, 13.568604 
11223, -2.177124, -6.328591, 14.676540 
11224, -2.184417, -6.531265, 15.526920 
11225, -2.064000, -6.481728, 16.206715 
11226, -2.190974, -6.516299, 16.718531 
11227, -2.072924, -6.613442, 17.111052 
11228, -0.687027, -1.952472, 0.001801 
11229, -0.858965, -1.794503, 1.538636 
11230, -0.849794, -1.829684, 3.183683 
11231, -0.865040, -1.862507, 4.890286 
11232, -0.797435, -1.737668, 6.722660 
11233, -0.818509, -1.800678, 8.641095 
11234, -0.839259, -1.871976, 10.625162 
11235, -1.148609, -4.386165, 12.288179 
11236, -1.309221, -5.992878, 13.703800 
11237, -1.373141, -6.567334, 14.822878 
11238, -1.344041, -6.756593, 15.681809 
11239, -1.200397, -6.688938, 16.368441 
11240, -1.314118, -6.738405, 16.885403 
11241, -1.157251, -6.821490, 17.281870 
11242, -0.602412, -2.269517, 0.002135 
11243, -0.683449, -1.792117, 1.551211 
11244, -0.666795, -1.815104, 3.209361 
11245, -0.673366, -1.837739, 4.929558 
11246, -0.677252, -1.876748, 6.776526 
11247, -0.684985, -1.929159, 8.710242 
11248, -0.629790, -1.805858, 10.710113 
11249, -0.729133, -4.720189, 12.386376 
