runn, x, y, z 
67410, -1.186280, -5.881559, 32.856102 
67411, -1.206062, -5.877535, 35.231224 
67412, -1.141522, -5.890410, 36.919621 
67413, -1.163453, -5.886117, 38.087994 
67414, -1.189497, -5.880909, 38.909874 
67415, -1.247094, -5.868966, 39.450233 
67416, -1.211412, -5.876434, 39.809502 
67417, -1.211140, -5.876491, 39.999065 
67418, -1.210936, -5.876533, 40.139477 
67419, -0.396849, -5.986862, 25.846096 
67420, -0.376757, -5.988160, 26.023279 
67421, -0.342616, -5.990210, 26.314213 
67422, -0.306322, -5.992176, 26.784243 
67423, -0.299745, -5.992508, 27.524975 
67424, -0.372717, -5.988412, 28.693800 
67425, -0.381366, -5.987868, 30.475250 
67426, -0.317588, -5.991589, 32.934380 
67427, -0.347785, -5.989912, 35.192532 
67428, -0.264727, -5.994157, 36.797775 
67429, -0.285859, -5.993186, 37.908611 
67430, -0.319199, -5.991503, 38.690014 
67431, -0.388652, -5.987399, 39.203762 
67432, -0.350470, -5.989756, 39.545338 
67433, -0.350333, -5.989763, 39.725563 
67434, -0.350230, -5.989769, 39.859058 
67435, 0.082097, -5.999438, 25.381874 
67436, 0.102154, -5.999130, 25.569975 
67437, 0.139620, -5.998375, 25.878834 
67438, 0.178013, -5.997359, 26.377823 
67439, 0.180881, -5.997273, 27.164196 
67440, 0.103916, -5.999100, 28.405037 
67441, 0.100143, -5.999164, 30.296249 
67442, 0.161820, -5.997818, 32.906895 
67443, 0.126082, -5.998675, 35.304176 
67444, 0.218708, -5.996013, 37.008327 
67445, 0.198219, -5.996725, 38.187607 
67446, 0.161119, -5.997836, 39.017155 
67447, 0.085676, -5.999388, 39.562557 
67448, 0.124912, -5.998700, 39.925179 
67449, 0.124972, -5.998698, 40.116508 
67450, 0.125015, -5.998697, 40.258228 
67451, 0.274451, -5.993720, 25.390617 
67452, 0.294456, -5.992770, 25.574884 
67453, 0.333189, -5.990742, 25.877449 
67454, 0.372357, -5.988435, 26.366272 
67455, 0.373734, -5.988349, 27.136620 
67456, 0.295301, -5.992729, 28.352177 
67457, 0.293493, -5.992817, 30.204853 
67458, 0.354215, -5.989535, 32.762302 
67459, 0.316317, -5.991656, 35.110737 
67460, 0.412617, -5.985795, 36.780163 
67461, 0.392421, -5.987154, 37.935410 
67462, 0.353880, -5.989555, 38.748055 
67463, 0.276169, -5.993641, 39.282345 
67464, 0.315757, -5.991686, 39.637577 
67465, 0.315785, -5.991684, 39.825012 
67466, 0.315805, -5.991683, 39.963844 
67467, 0.380649, -5.987913, 25.495161 
67468, 0.400617, -5.986610, 25.676884 
67469, 0.440033, -5.983842, 25.975273 
67470, 0.479610, -5.980801, 26.457350 
67471, 0.480161, -5.980756, 27.217066 
67472, 0.400957, -5.986588, 28.415848 
67473, 0.400234, -5.986636, 30.242954 
67474, 0.460404, -5.982310, 32.765110 
67475, 0.421331, -5.985188, 35.081131 
67476, 0.519611, -5.977458, 36.727516 
67477, 0.499588, -5.979165, 37.866821 
67478, 0.460269, -5.982320, 38.668251 
67479, 0.381340, -5.987869, 39.195168 
67480, 0.421105, -5.985204, 39.545494 
67481, 0.421117, -5.985203, 39.730343 
67482, 0.421125, -5.985203, 39.867260 
67483, -6.457265, -1.719709, 24.895302 
67484, -6.455616, -1.731859, 25.082533 
67485, -6.460069, -1.725029, 25.389965 
67486, -6.462854, -1.730541, 25.886652 
67487, -6.458657, -1.770712, 26.669394 
67488, -6.468354, -1.773802, 27.904505 
67489, -6.493804, -1.739251, 29.786985 
67490, -6.472219, -1.895706, 32.385578 
67491, -6.478885, -1.942473, 34.771793 
67492, -6.525316, -1.832716, 36.468079 
67493, -6.537899, -1.823679, 37.641911 
67494, -6.539626, -1.842743, 38.467628 
67495, -6.539928, -1.857994, 39.010513 
67496, -6.538788, -1.872904, 39.371460 
67497, -6.539759, -1.875279, 39.561909 
67498, -6.540534, -1.876801, 39.702972 
67499, -6.417973, -1.860524, 24.902460 
67500, -6.415496, -1.872465, 25.088999 
67501, -6.419036, -1.865933, 25.395294 
67502, -6.420139, -1.871367, 25.890142 
67503, -6.412881, -1.910155, 26.669987 
67504, -6.418956, -1.911743, 27.900528 
67505, -6.439263, -1.876873, 29.776041 
67506, -6.407158, -2.028298, 32.365017 
67507, -6.406011, -2.071910, 34.742401 
67508, -6.448711, -1.964880, 36.432407 
67509, -6.457924, -1.955197, 37.601894 
67510, -6.456959, -1.972876, 38.424557 
67511, -6.455972, -1.985302, 38.965431 
67512, -6.453444, -1.999876, 39.325043 
67513, -6.453817, -2.002093, 39.514786 
67514, -6.454142, -2.003481, 39.655331 
67515, -6.333781, -2.135562, 24.918287 
67516, -6.330795, -2.147379, 25.103994 
67517, -6.334308, -2.141909, 25.408926 
67518, -6.335021, -2.147972, 25.901569 
67519, -6.326466, -2.185328, 26.677940 
67520, -6.332830, -2.185995, 27.903002 
67521, -6.354148, -2.153405, 29.770163 
67522, -6.316787, -2.300018, 32.347610 
67523, -6.314384, -2.341924, 34.714405 
67524, -6.359722, -2.242066, 36.396881 
67525, -6.369291, -2.232941, 37.561161 
67526, -6.367946, -2.249479, 38.380161 
67527, -6.367877, -2.257503, 38.918625 
67528, -6.364696, -2.272197, 39.276638 
67529, -6.365011, -2.274450, 39.465534 
67530, -6.365283, -2.275831, 39.605453 
67531, -6.205055, -2.635426, 24.895271 
67532, -6.195524, -2.644662, 25.081434 
67533, -6.197878, -2.640620, 25.387114 
67534, -6.196282, -2.647148, 25.880966 
67535, -6.188328, -2.683284, 26.659243 
67536, -6.191780, -2.680783, 27.887310 
67537, -6.203948, -2.647527, 29.759054 
67538, -6.155215, -2.784654, 32.342827 
67539, -6.143867, -2.820407, 34.715427 
67540, -6.187707, -2.730814, 36.402035 
67541, -6.189337, -2.718949, 37.569172 
67542, -6.185110, -2.732408, 38.390182 
67543, -6.191020, -2.734408, 38.929970 
67544, -6.185567, -2.748781, 39.288857 
67545, -6.185212, -2.750851, 39.478222 
67546, -6.184979, -2.752030, 39.618481 
67547, -5.745193, -3.471206, 24.900751 
67548, -5.740767, -3.482732, 25.087605 
67549, -5.744588, -3.483341, 25.394419 
67550, -5.745320, -3.493861, 25.890106 
67551, -5.740871, -3.529179, 26.671272 
67552, -5.756950, -3.529937, 27.903900 
67553, -5.786906, -3.512399, 29.782593 
67554, -5.742211, -3.642427, 32.375957 
67555, -5.753228, -3.687121, 34.757374 
67556, -5.809153, -3.625388, 36.450241 
67557, -5.826647, -3.623182, 37.621712 
67558, -5.829331, -3.637077, 38.445770 
67559, -5.842627, -3.626565, 38.987560 
67560, -5.837791, -3.642859, 39.347782 
67561, -5.843484, -3.648885, 39.537849 
67562, -5.844286, -3.650705, 39.678631 
67563, -4.997429, -4.558205, 24.917353 
67564, -4.986343, -4.564594, 25.103615 
67565, -4.990392, -4.572284, 25.409458 
67566, -4.986197, -4.583975, 25.903574 
67567, -4.972652, -4.608691, 26.682268 
67568, -4.993400, -4.609476, 27.910990 
67569, -5.013597, -4.595461, 29.783733 
67570, -4.953872, -4.701443, 32.368885 
67571, -4.956456, -4.736825, 34.742752 
67572, -5.001895, -4.702348, 36.430260 
67573, -5.016454, -4.701766, 37.598022 
67574, -5.018240, -4.710367, 38.419468 
67575, -5.046401, -4.685689, 38.959545 
67576, -5.037139, -4.700969, 39.318623 
67577, -5.037250, -4.703999, 39.508087 
67578, -5.041474, -4.709337, 39.648422 
67579, -4.075404, -5.455804, 25.028690 
67580, -4.066166, -5.463886, 25.211845 
67581, -4.061283, -5.469474, 25.512587 
67582, -4.048491, -5.476106, 25.998459 
67583, -4.032904, -5.492561, 26.764162 
67584, -4.051634, -5.485767, 27.972385 
67585, -4.074720, -5.487494, 29.813887 
67586, -3.996799, -5.554930, 32.355907 
67587, -3.990860, -5.574208, 34.690178 
67588, -4.024376, -5.567560, 36.349533 
67589, -4.035713, -5.566761, 37.497810 
67590, -4.038294, -5.570104, 38.305553 
67591, -4.089077, -5.541537, 38.836620 
67592, -4.075633, -5.554563, 39.189709 
67593, -4.071602, -5.552742, 39.376011 
67594, -4.071287, -5.553867, 39.514008 
67595, -2.795691, -6.132416, 25.503387 
67596, -2.785108, -6.138281, 25.684650 
67597, -2.774851, -6.144649, 25.982283 
67598, -2.760663, -6.154794, 26.463135 
67599, -2.747401, -6.165106, 27.220924 
67600, -2.772542, -6.159791, 28.416662 
67601, -2.787903, -6.169458, 30.239132 
67602, -2.714729, -6.211468, 32.754887 
67603, -2.712999, -6.225533, 35.065033 
67604, -2.718903, -6.232419, 36.707241 
67605, -2.731512, -6.239464, 37.843651 
67606, -2.738613, -6.240961, 38.643047 
67607, -2.812338, -6.209182, 39.168625 
67608, -2.795659, -6.219707, 39.518066 
67609, -2.792163, -6.217287, 39.702446 
67610, -2.791732, -6.218271, 39.839012 
67611, -1.454873, -6.548110, 25.524673 
67612, -1.443405, -6.551611, 25.709513 
67613, -1.427540, -6.556665, 26.013018 
67614, -1.408790, -6.564391, 26.503357 
67615, -1.399237, -6.570453, 27.276096 
67616, -1.430633, -6.568913, 28.495428 
67617, -1.435427, -6.577542, 30.353855 
67618, -1.373653, -6.605166, 32.919243 
67619, -1.377358, -6.616633, 35.274967 
67620, -1.354861, -6.629970, 36.949577 
67621, -1.363773, -6.634160, 38.108410 
67622, -1.375859, -6.635898, 38.923576 
67623, -1.475863, -6.614923, 39.459526 
67624, -1.456416, -6.622210, 39.815861 
67625, -1.454681, -6.624691, 40.003876 
67626, -1.454163, -6.625530, 40.143139 
67627, -0.498375, -6.679994, 25.763229 
67628, -0.486571, -6.681807, 25.940950 
67629, -0.466960, -6.684753, 26.232769 
67630, -0.445314, -6.689970, 26.704226 
67631, -0.438868, -6.694335, 27.447210 
67632, -0.474243, -6.696898, 28.619587 
67633, -0.472845, -6.706472, 30.406450 
67634, -0.419752, -6.724318, 32.873051 
67635, -0.427613, -6.735828, 35.138062 
67636, -0.384665, -6.746947, 36.748184 
67637, -0.392316, -6.752411, 37.862396 
67638, -0.407872, -6.755642, 38.646172 
67639, -0.525042, -6.747798, 39.161484 
67640, -0.504014, -6.752460, 39.504097 
67641, -0.501929, -6.754816, 39.684872 
67642, -0.501373, -6.755567, 39.818771 
67643, 0.029585, -6.698092, 25.552845 
67644, 0.041479, -6.698969, 25.738176 
67645, 0.063013, -6.700345, 26.042492 
67646, 0.086113, -6.703897, 26.534140 
67647, 0.090763, -6.707767, 27.308941 
67648, 0.053433, -6.713054, 28.531525 
67649, 0.058265, -6.722466, 30.394911 
67650, 0.106069, -6.736247, 32.967144 
67651, 0.095938, -6.748381, 35.329155 
67652, 0.149933, -6.755916, 37.008228 
67653, 0.143041, -6.761961, 38.170155 
67654, 0.125670, -6.766453, 38.987499 
67655, -0.000168, -6.767714, 39.524876 
67656, 0.021590, -6.770808, 39.882160 
67657, 0.023864, -6.773072, 40.070679 
67658, 0.024435, -6.773778, 40.210312 
67659, 0.241733, -6.694197, 25.560898 
67660, 0.253640, -6.694714, 25.741846 
67661, 0.275915, -6.695406, 26.038963 
67662, 0.299566, -6.698280, 26.518982 
67663, 0.303490, -6.702109, 27.275457 
67664, 0.265437, -6.708695, 28.469124 
67665, 0.271651, -6.718078, 30.288435 
67666, 0.317262, -6.730726, 32.799828 
67667, 0.306245, -6.743448, 35.105972 
67668, 0.364606, -6.749229, 36.745331 
67669, 0.358036, -6.755590, 37.879776 
67670, 0.339969, -6.760750, 38.677784 
67671, 0.210821, -6.766090, 39.202454 
67672, 0.232840, -6.768563, 39.551289 
67673, 0.235196, -6.770803, 39.735344 
67674, 0.235773, -6.771505, 39.871677 
67675, 0.358901, -6.689155, 25.416466 
67676, 0.370812, -6.689464, 25.598633 
67677, 0.393486, -6.689743, 25.897751 
67678, 0.417431, -6.692202, 26.381004 
67679, 0.420949, -6.695992, 27.142576 
67680, 0.382514, -6.703255, 28.344282 
67681, 0.389486, -6.712493, 30.175850 
67682, 0.433868, -6.724451, 32.704163 
67683, 0.422366, -6.737406, 35.025841 
67684, 0.483106, -6.742017, 36.676247 
67685, 0.476713, -6.748488, 37.818329 
67686, 0.458268, -6.753997, 38.621716 
67687, 0.327361, -6.761653, 39.149918 
67688, 0.349517, -6.763758, 39.501102 
67689, 0.351916, -6.765975, 39.686401 
67690, 0.352498, -6.766666, 39.823650 
67691, -7.166889, -1.956470, 25.073587 
67692, -7.165898, -1.969756, 25.258692 
67693, -7.172003, -1.963359, 25.562630 
67694, -7.150452, -2.065149, 26.053673 
67695, -7.147925, -2.111886, 26.827518 
67696, -7.162955, -2.120368, 28.048595 
67697, -7.226575, -1.991219, 29.909683 
67698, -7.211073, -2.173059, 32.478745 
67699, -7.227120, -2.232047, 34.837845 
67700, -7.286270, -2.115246, 36.514851 
67701, -7.305264, -2.107238, 37.675343 
67702, -7.310245, -2.130520, 38.491676 
67703, -7.311976, -2.150711, 39.028393 
67704, -7.311929, -2.168391, 39.385239 
67705, -7.313612, -2.171980, 39.573521 
67706, -7.314994, -2.174088, 39.712986 
67707, -7.122781, -2.112078, 24.882214 
67708, -7.120979, -2.125169, 25.069109 
67709, -7.126218, -2.119117, 25.375994 
67710, -7.101488, -2.218752, 25.871792 
67711, -7.095993, -2.264002, 26.653133 
67712, -7.107598, -2.270879, 27.886040 
67713, -7.168003, -2.143802, 29.765156 
67714, -7.142166, -2.320367, 32.359104 
67715, -7.150742, -2.376143, 34.741055 
67716, -7.206092, -2.263966, 36.434307 
67717, -7.222435, -2.253849, 37.606041 
67718, -7.224853, -2.275700, 38.430283 
67719, -7.224901, -2.294290, 38.972198 
67720, -7.223520, -2.311620, 39.332500 
67721, -7.224639, -2.315081, 39.522610 
67722, -7.225594, -2.317053, 39.663422 
67723, -7.029595, -2.416417, 25.097332 
67724, -7.027242, -2.429395, 25.280842 
67725, -7.032423, -2.424480, 25.582163 
67726, -7.004355, -2.520672, 26.068975 
67727, -6.997432, -2.564298, 26.836157 
67728, -7.009226, -2.570065, 28.046717 
67729, -7.073549, -2.449666, 29.891775 
67730, -7.041847, -2.620761, 32.438713 
67731, -7.048931, -2.674566, 34.777489 
67732, -7.105890, -2.573200, 36.440052 
67733, -7.123739, -2.560775, 37.590549 
67734, -7.125718, -2.581347, 38.399857 
67735, -7.125536, -2.597871, 38.931946 
67736, -7.123470, -2.615269, 39.285721 
67737, -7.124521, -2.618818, 39.472382 
67738, -7.125411, -2.620775, 39.610645 
67739, -6.886245, -2.969730, 24.875256 
67740, -6.871771, -2.977731, 25.061804 
67741, -6.875765, -2.974376, 25.368114 
67742, -6.840733, -3.064119, 25.862989 
67743, -6.839759, -3.108747, 26.642876 
67744, -6.848657, -3.111016, 27.873484 
67745, -6.903174, -2.995004, 29.749100 
67746, -6.864899, -3.158027, 32.338215 
67747, -6.862931, -3.205308, 34.715725 
67748, -6.916059, -3.120418, 36.405823 
67749, -6.923293, -3.097909, 37.575375 
67750, -6.922409, -3.115176, 38.398083 
67751, -6.931206, -3.132136, 38.938984 
67752, -6.926860, -3.149151, 39.298618 
67753, -6.927232, -3.152615, 39.488373 
67754, -6.927614, -3.154361, 39.628922 
67755, -6.393398, -3.905093, 24.885172 
67756, -6.389358, -3.917846, 25.072327 
67757, -6.394629, -3.919341, 25.379635 
67758, -6.355958, -3.998942, 25.876120 
67759, -6.357639, -4.042972, 26.658546 
67760, -6.378847, -4.047942, 27.893158 
67761, -6.457058, -3.961827, 29.774879 
67762, -6.415463, -4.113196, 32.372421 
67763, -6.440093, -4.171830, 34.757671 
67764, -6.492938, -4.121971, 36.453270 
67765, -6.528436, -4.103481, 37.626629 
67766, -6.534300, -4.120754, 38.452011 
67767, -6.538506, -4.129207, 38.994675 
67768, -6.534660, -4.148019, 39.355476 
67769, -6.546018, -4.158899, 39.545849 
67770, -6.547381, -4.161266, 39.686859 
67771, -5.595398, -5.143397, 24.896496 
67772, -5.580107, -5.147017, 25.080643 
67773, -5.589868, -5.160062, 25.383015 
67774, -5.543031, -5.222426, 25.871523 
67775, -5.530733, -5.252060, 26.641376 
67776, -5.561792, -5.260776, 27.856152 
67777, -5.630371, -5.193845, 29.707636 
67778, -5.577853, -5.323621, 32.263443 
67779, -5.594183, -5.373621, 34.610367 
67780, -5.623913, -5.361702, 36.278721 
67781, -5.670691, -5.337245, 37.433228 
67782, -5.676196, -5.348987, 38.245350 
67783, -5.683909, -5.349362, 38.779293 
67784, -5.675706, -5.367235, 39.134296 
67785, -5.676285, -5.372165, 39.321609 
67786, -5.685461, -5.382240, 39.460354 
67787, -4.588072, -6.179899, 25.004477 
67788, -4.578776, -6.189284, 25.188013 
67789, -4.574789, -6.196325, 25.489384 
67790, -4.517915, -6.231999, 25.976273 
67791, -4.503672, -6.252635, 26.743576 
67792, -4.529046, -6.248870, 27.954329 
67793, -4.609876, -6.228956, 29.799679 
67794, -4.530778, -6.308557, 32.347019 
67795, -4.534502, -6.337335, 34.686169 
67796, -4.542287, -6.368273, 36.348995 
67797, -4.602269, -6.340603, 37.499676 
67798, -4.608965, -6.346671, 38.309109 
67799, -4.629429, -6.349720, 38.841286 
67800, -4.616969, -6.365317, 39.195110 
67801, -4.609588, -6.360699, 39.381805 
67802, -4.609868, -6.362362, 39.520088 
67803, -3.118698, -6.875331, 25.478415 
67804, -3.107996, -6.882377, 25.660130 
67805, -3.098322, -6.890347, 25.958508 
67806, -3.052802, -6.918488, 26.440563 
67807, -3.041681, -6.932540, 27.200249 
67808, -3.074429, -6.930516, 28.398979 
67809, -3.136507, -6.937441, 30.226011 
67810, -3.065681, -6.988871, 32.748062 
67811, -3.074971, -7.012704, 35.063988 
67812, -3.030122, -7.051979, 36.710304 
67813, -3.112938, -7.042178, 37.849560 
67814, -3.124926, -7.046542, 38.650959 
67815, -3.148823, -7.038185, 39.177849 
67816, -3.133399, -7.051334, 39.528164 
67817, -3.127318, -7.045689, 39.713005 
67818, -3.127518, -7.047253, 39.849915 
67819, -1.616671, -7.306189, 25.294565 
67820, -1.604988, -7.310781, 25.482262 
67821, -1.589380, -7.317500, 25.790461 
67822, -1.551604, -7.333290, 26.288383 
67823, -1.544938, -7.343112, 27.073074 
67824, -1.584975, -7.345519, 28.311262 
67825, -1.620646, -7.358010, 30.198431 
67826, -1.566024, -7.400119, 32.803493 
67827, -1.581993, -7.422390, 35.195652 
67828, -1.487448, -7.460110, 36.896156 
67829, -1.582704, -7.453107, 38.072914 
67830, -1.600391, -7.458213, 38.900688 
67831, -1.635186, -7.451809, 39.444923 
67832, -1.617165, -7.461975, 39.806770 
67833, -1.614854, -7.466874, 39.997692 
67834, -1.615004, -7.468359, 40.139111 
67835, -0.554104, -7.442985, 25.919073 
67836, -0.542019, -7.445849, 26.092415 
67837, -0.522428, -7.450492, 26.377041 
67838, -0.491361, -7.460441, 26.836880 
67839, -0.488295, -7.468894, 27.561556 
67840, -0.533063, -7.476258, 28.705042 
67841, -0.552038, -7.494738, 30.447872 
67842, -0.507622, -7.527875, 32.853691 
67843, -0.528556, -7.551599, 35.062885 
67844, -0.399709, -7.577383, 36.633331 
67845, -0.505491, -7.583438, 37.720085 
67846, -0.527129, -7.590672, 38.484547 
67847, -0.569476, -7.588138, 38.987160 
67848, -0.549912, -7.595988, 39.321327 
67849, -0.546920, -7.600813, 39.497650 
67850, -0.547052, -7.602291, 39.628250 
67851, 0.031272, -7.462674, 25.520323 
67852, 0.043486, -7.464582, 25.708509 
67853, 0.065144, -7.467659, 26.017511 
67854, 0.092262, -7.475355, 26.516733 
67855, 0.093288, -7.483577, 27.303469 
67856, 0.046160, -7.494253, 28.544886 
67857, 0.036626, -7.514109, 30.436975 
67858, 0.075008, -7.543919, 33.048832 
67859, 0.051426, -7.569219, 35.447227 
67860, 0.198407, -7.584644, 37.152168 
67861, 0.087548, -7.599082, 38.331993 
67862, 0.063854, -7.608005, 39.161926 
67863, 0.017534, -7.608451, 39.707584 
67864, 0.037844, -7.614931, 40.070374 
67865, 0.041224, -7.619673, 40.261795 
67866, 0.041098, -7.621158, 40.403580 
67867, 0.266492, -7.458824, 25.526386 
67868, 0.278741, -7.460382, 25.707781 
67869, 0.301198, -7.462805, 26.005632 
67870, 0.326697, -7.469882, 26.486837 
67871, 0.326907, -7.478266, 27.245184 
67872, 0.278901, -7.490624, 28.441801 
67873, 0.273194, -7.511011, 30.265610 
67874, 0.309120, -7.540299, 32.783211 
67875, 0.284521, -7.566845, 35.095051 
67876, 0.438622, -7.577677, 36.738468 
67877, 0.325871, -7.595947, 37.875713 
67878, 0.301390, -7.605809, 38.675697 
67879, 0.253510, -7.607726, 39.201660 
67880, 0.274108, -7.613704, 39.551357 
67881, 0.277647, -7.618441, 39.735870 
67882, 0.277528, -7.619957, 39.872540 
67883, 0.396414, -7.453501, 25.380283 
67884, 0.408679, -7.454847, 25.562937 
67885, 0.431568, -7.456856, 25.862852 
67886, 0.456161, -7.463585, 26.347395 
67887, 0.455921, -7.472000, 27.110998 
67888, 0.407449, -7.485186, 28.315910 
67889, 0.403857, -7.505573, 30.152365 
67890, 0.438408, -7.534378, 32.687420 
67891, 0.413261, -7.561396, 35.015289 
67892, 0.571197, -7.569329, 36.670097 
67893, 0.457473, -7.589648, 37.815231 
67894, 0.432568, -7.599967, 38.620762 
67895, 0.383855, -7.602681, 39.150372 
67896, 0.404599, -7.608339, 39.502491 
67897, 0.408228, -7.613051, 39.688286 
67898, 0.408109, -7.614570, 39.825901 
67899, -7.899674, -2.238497, 25.000317 
67900, -7.899520, -2.252252, 25.185793 
67901, -7.907611, -2.245494, 25.490347 
67902, -7.914962, -2.254889, 25.982378 
67903, -7.884849, -2.410215, 26.757786 
67904, -7.906859, -2.419545, 27.981327 
67905, -7.987547, -2.274588, 29.846169 
67906, -7.980256, -2.475178, 32.420414 
67907, -8.008253, -2.539770, 34.784271 
67908, -8.083053, -2.407875, 36.464661 
67909, -8.109059, -2.399863, 37.627495 
