runn, x, y, z 
73099, -5.788898, 1.578896, 24.733112 
73100, -5.784129, 1.597896, 24.862411 
73101, -5.768731, 1.655625, 25.110674 
73102, -5.769505, 1.657258, 25.469330 
73103, -5.770842, 1.659619, 26.050682 
73104, -5.761878, 1.700485, 26.898888 
73105, -5.735918, 1.801478, 28.277000 
73106, -5.811728, 1.565396, 30.287085 
73107, -5.791060, 1.669159, 32.674656 
73108, -5.842436, 1.506007, 34.656921 
73109, -5.850756, 1.494873, 36.244984 
73110, -5.828082, 1.596171, 37.445271 
73111, -5.824627, 1.618619, 38.237503 
73112, -5.826054, 1.620206, 38.777748 
73113, -5.826560, 1.622659, 39.121586 
73114, -5.826643, 1.625157, 39.346645 
73115, -5.821432, 1.645544, 39.495068 
73116, -5.810019, 1.497893, 24.736708 
73117, -5.805521, 1.515232, 24.866127 
73118, -5.790731, 1.570807, 25.114620 
73119, -5.790369, 1.572140, 25.473612 
73120, -5.790008, 1.573471, 26.055506 
73121, -5.779668, 1.611034, 26.904501 
73122, -5.751486, 1.708921, 28.283899 
73123, -5.814630, 1.479890, 30.295858 
73124, -5.789685, 1.574658, 32.685654 
73125, -5.830902, 1.414420, 34.669769 
73126, -5.833351, 1.404284, 36.259312 
73127, -5.809058, 1.501615, 37.460716 
73128, -5.803683, 1.522257, 38.253685 
73129, -5.803811, 1.521768, 38.794434 
73130, -5.802817, 1.525553, 39.138596 
73131, -5.801498, 1.530562, 39.363865 
73132, -5.795993, 1.551277, 39.512424 
73133, -5.850564, 1.330750, 24.744097 
73134, -5.847335, 1.344868, 24.873764 
73135, -5.835240, 1.396414, 25.122732 
73136, -5.834907, 1.397808, 25.482410 
73137, -5.834834, 1.398113, 26.065418 
73138, -5.826976, 1.430507, 26.916037 
73139, -5.802971, 1.524967, 28.298075 
73140, -5.854484, 1.313401, 30.313881 
73141, -5.835663, 1.394644, 32.708252 
73142, -5.869943, 1.242484, 34.696159 
73143, -5.871100, 1.237004, 36.288742 
73144, -5.850837, 1.329552, 37.492447 
73145, -5.846565, 1.348214, 38.286934 
73146, -5.847435, 1.344437, 38.828716 
73147, -5.845769, 1.351659, 39.173534 
73148, -5.843290, 1.362335, 39.399235 
73149, -5.838117, 1.384339, 39.548080 
73150, -5.910684, 1.031412, 24.856506 
73151, -5.909236, 1.039678, 24.985752 
73152, -5.901300, 1.083817, 25.233910 
73153, -5.901024, 1.085316, 25.592417 
73154, -5.901310, 1.083763, 26.173529 
73155, -5.897048, 1.106717, 27.021379 
73156, -5.879854, 1.194702, 28.398920 
73157, -5.913476, 1.015282, 30.408167 
73158, -5.903480, 1.071878, 32.794746 
73159, -5.926748, 0.934694, 34.776184 
73160, -5.926285, 0.937626, 36.363586 
73161, -5.912435, 1.021329, 37.563374 
73162, -5.909817, 1.036370, 38.355274 
73163, -5.911512, 1.026656, 38.895294 
73164, -5.909166, 1.040072, 39.238991 
73165, -5.905451, 1.060966, 39.463955 
73166, -5.901036, 1.085253, 39.612316 
73167, -5.959599, 0.695116, 24.969692 
73168, -5.959411, 0.696718, 25.097704 
73169, -5.955144, 0.732293, 25.343493 
73170, -5.954946, 0.733908, 25.698578 
73171, -5.955396, 0.730249, 26.274141 
73172, -5.953895, 0.742384, 27.113899 
73173, -5.943337, 0.822646, 28.478289 
73174, -5.961294, 0.680419, 30.468355 
73175, -5.957981, 0.708844, 32.832150 
73176, -5.971006, 0.589143, 34.794674 
