runn, x, y, z 
106418, -5.789211, -1.576415, 40.107807 
106419, -5.799762, -1.537162, 40.260162 
106420, -5.800164, -1.535677, 40.523151 
106421, -5.800767, -1.533447, 40.905090 
106422, -5.806619, -1.511204, 41.472107 
106423, -5.817594, -1.468491, 42.260838 
106424, -5.819605, -1.460651, 43.428623 
106425, -5.797841, -1.545001, 45.177834 
106426, -5.775558, -1.626594, 47.552628 
106427, -5.805390, -1.516973, 49.857819 
106428, -5.803687, -1.523722, 51.839970 
106429, -5.806069, -1.514822, 53.442345 
106430, -5.822602, -1.450121, 54.564640 
106431, -5.828598, -1.425932, 55.322247 
106432, -5.829496, -1.422329, 55.867668 
106433, -5.830512, -1.418217, 56.283939 
106434, -5.826268, -1.435579, 56.506851 
106435, -5.821803, -1.453601, 56.649033 
106436, -5.762044, -1.673011, 40.006966 
106437, -5.773141, -1.634350, 40.156612 
106438, -5.773539, -1.633019, 40.414928 
106439, -5.774165, -1.630908, 40.790081 
106440, -5.780212, -1.609509, 41.347023 
106441, -5.791639, -1.568122, 42.121742 
106442, -5.794125, -1.559254, 43.268780 
106443, -5.771758, -1.640600, 44.986908 
106444, -5.748464, -1.721071, 47.319511 
106445, -5.779885, -1.613059, 49.583740 
106446, -5.778403, -1.618921, 51.530678 
106447, -5.780696, -1.611164, 53.104580 
106448, -5.798266, -1.547076, 54.206936 
106449, -5.804763, -1.522745, 54.951080 
106450, -5.805851, -1.518753, 55.486813 
106451, -5.807531, -1.512442, 55.895691 
106452, -5.803280, -1.528739, 56.114639 
106453, -5.798730, -1.545953, 56.254295 
106454, -5.710896, -1.840083, 39.910374 
106455, -5.722902, -1.802473, 40.060951 
106456, -5.723280, -1.801409, 40.320869 
106457, -5.723940, -1.799506, 40.698360 
106458, -5.730260, -1.779573, 41.258762 
106459, -5.742375, -1.740501, 42.038296 
106460, -5.745771, -1.729876, 43.192467 
106461, -5.722580, -1.806006, 44.921276 
106462, -5.697599, -1.884496, 47.268383 
106463, -5.731681, -1.779338, 49.546692 
106464, -5.730650, -1.783679, 51.505733 
106465, -5.732704, -1.777900, 53.089420 
106466, -5.752038, -1.714917, 54.198631 
106467, -5.759423, -1.690364, 54.947403 
106468, -5.760875, -1.685706, 55.486465 
106469, -5.763885, -1.675618, 55.897884 
106470, -5.759698, -1.690072, 56.118195 
106471, -5.755059, -1.705879, 56.258720 
106472, -5.590830, -2.177869, 40.114182 
106473, -5.604540, -2.142474, 40.262993 
106474, -5.604829, -2.141947, 40.519867 
106475, -5.605521, -2.140473, 40.892929 
106476, -5.612148, -2.123535, 41.446766 
106477, -5.625278, -2.089214, 42.217159 
106478, -5.630874, -2.075139, 43.357796 
106479, -5.606879, -2.140656, 45.066341 
106480, -5.578729, -2.214993, 47.385933 
106481, -5.617838, -2.115879, 49.637535 
106482, -5.618003, -2.117200, 51.573608 
106483, -5.619213, -2.115409, 53.138733 
106484, -5.642015, -2.054843, 54.234940 
106485, -5.651276, -2.029935, 54.974934 
106486, -5.653597, -2.023967, 55.507679 
106487, -5.660006, -2.006364, 55.914272 
106488, -5.656265, -2.017093, 56.132000 
106489, -5.651676, -2.030048, 56.270878 
106490, -5.255341, -2.895244, 40.224506 
106491, -5.272035, -2.864945, 40.371613 
106492, -5.271909, -2.865541, 40.625538 
106493, -5.272499, -2.864989, 40.994324 
106494, -5.278626, -2.854474, 41.541805 
106495, -5.292136, -2.830458, 42.303368 
106496, -5.304078, -2.809672, 43.430923 
106497, -5.282430, -2.852608, 45.119873 
106498, -5.248683, -2.917478, 47.412865 
106499, -5.296800, -2.832426, 49.638641 
106500, -5.300817, -2.827697, 51.552513 
106501, -5.298550, -2.834197, 53.099686 
106502, -5.328228, -2.779613, 54.183323 
106503, -5.341861, -2.754418, 54.914829 
106504, -5.346655, -2.745894, 55.441463 
106505, -5.363656, -2.713147, 55.843395 
106506, -5.362339, -2.716076, 56.058628 
106507, -5.358940, -2.722984, 56.195911 
106508, -4.572771, -3.884799, 40.044922 
106509, -4.591942, -3.862402, 40.194912 
106510, -4.590654, -3.864421, 40.453815 
106511, -4.590658, -3.865127, 40.829826 
106512, -4.593118, -3.863258, 41.388042 
106513, -4.602565, -3.853469, 42.164524 
106514, -4.627536, -3.825640, 43.314182 
106515, -4.619525, -3.838586, 45.036232 
106516, -4.580923, -3.888967, 47.374161 
106517, -4.637117, -3.826124, 49.643562 
106518, -4.649803, -3.814440, 51.594940 
106519, -4.638347, -3.831375, 53.172436 
106520, -4.676226, -3.787186, 54.277309 
106521, -4.696877, -3.762994, 55.023151 
106522, -4.706692, -3.751758, 55.560108 
106523, -4.747051, -3.701370, 55.969917 
106524, -4.752923, -3.694262, 56.189365 
106525, -4.753982, -3.693176, 56.329342 
106526, -3.667392, -4.749001, 40.162167 
106527, -3.686645, -4.734408, 40.310513 
106528, -3.683584, -4.737374, 40.566578 
106529, -3.682499, -4.739066, 40.938469 
106530, -3.677960, -4.743846, 41.490562 
106531, -3.678025, -4.745546, 42.258533 
106532, -3.719719, -4.715542, 43.395588 
106533, -3.736757, -4.705968, 45.098759 
106534, -3.697449, -4.742192, 47.411053 
106535, -3.755084, -4.701858, 49.655575 
106536, -3.779548, -4.686678, 51.585564 
106537, -3.754386, -4.710451, 53.145763 
106538, -3.797752, -4.678092, 54.238525 
106539, -3.825768, -4.656927, 54.976189 
106540, -3.842012, -4.644774, 55.507259 
106541, -3.914020, -4.585218, 55.912575 
106542, -3.931123, -4.571079, 56.129620 
106543, -3.939713, -4.564008, 56.268059 
106544, -2.471724, -5.467571, 39.982365 
106545, -2.488467, -5.460368, 40.129990 
106546, -2.482975, -5.463552, 40.384815 
106547, -2.480246, -5.465787, 40.754906 
106548, -2.465177, -5.474075, 41.304325 
106549, -2.450219, -5.482836, 42.068581 
106550, -2.512294, -5.457721, 43.200127 
106551, -2.566318, -5.437116, 44.895054 
106552, -2.530658, -5.460014, 47.196159 
106553, -2.582383, -5.441794, 49.429813 
106554, -2.621779, -5.428145, 51.350456 
106555, -2.578019, -5.453269, 52.903103 
106556, -2.623805, -5.434344, 53.990574 
106557, -2.659447, -5.418993, 54.724670 
106558, -2.683568, -5.408533, 55.253170 
106559, -2.796075, -5.352350, 55.656521 
106560, -2.828798, -5.335726, 55.872517 
106561, -2.848270, -5.325739, 56.010284 
106562, -1.276153, -5.863111, 40.496590 
106563, -1.288819, -5.860796, 40.638947 
106564, -1.280981, -5.863304, 40.884674 
106565, -1.276552, -5.865415, 41.241550 
106566, -1.250761, -5.872669, 41.771355 
106567, -1.220026, -5.881492, 42.508324 
106568, -1.299914, -5.867858, 43.599472 
106569, -1.391042, -5.852195, 45.233887 
106570, -1.361674, -5.866243, 47.452835 
106571, -1.402550, -5.863552, 49.606747 
106572, -1.455462, -5.856629, 51.458817 
106573, -1.393777, -5.876442, 52.956032 
106574, -1.438595, -5.869018, 54.004681 
106575, -1.479982, -5.861009, 54.712566 
106576, -1.511075, -5.854720, 55.222195 
106577, -1.660965, -5.815243, 55.611149 
106578, -1.709011, -5.801985, 55.819431 
106579, -1.739433, -5.793373, 55.952282 
106580, -0.392980, -5.987163, 40.216251 
106581, -0.402039, -5.986615, 40.365982 
106582, -0.392548, -5.987337, 40.624439 
106583, -0.386826, -5.987844, 40.999805 
106584, -0.353391, -5.990109, 41.557060 
106585, -0.311244, -5.992723, 42.332207 
106586, -0.401905, -5.987737, 43.479885 
106587, -0.518215, -5.979409, 45.198975 
106588, -0.493873, -5.982304, 47.532879 
106589, -0.524072, -5.980545, 49.798378 
106590, -0.584825, -5.975608, 51.746403 
106591, -0.510894, -5.982945, 53.321182 
106592, -0.552829, -5.979611, 54.424156 
106593, -0.596781, -5.975652, 55.168716 
106594, -0.631873, -5.972235, 55.704750 
106595, -0.804989, -5.951521, 56.113853 
106596, -0.863110, -5.943449, 56.332924 
106597, -0.900912, -5.937887, 56.472656 
106598, 0.127617, -5.998720, 40.519363 
106599, 0.120753, -5.998950, 40.663727 
106600, 0.131051, -5.998887, 40.912914 
106601, 0.137358, -5.998968, 41.274815 
106602, 0.174826, -5.998322, 41.812080 
106603, 0.223095, -5.997180, 42.559425 
106604, 0.126553, -6.000672, 43.665939 
106605, -0.004325, -6.003022, 45.323368 
106606, 0.015968, -6.004382, 47.573563 
106607, -0.008437, -6.005738, 49.757797 
106608, -0.074175, -6.006438, 51.635948 
106609, 0.005999, -6.007824, 53.154247 
106610, -0.034355, -6.008381, 54.217659 
106611, -0.079859, -6.008389, 54.935513 
106612, -0.117349, -6.008090, 55.452320 
106613, -0.303621, -6.001803, 55.846748 
106614, -0.367611, -5.998354, 56.057964 
106615, -0.409741, -5.995706, 56.192684 
106616, 0.325804, -5.991236, 40.127827 
106617, 0.319798, -5.991662, 40.278564 
106618, 0.330381, -5.991264, 40.538754 
106619, 0.336906, -5.991157, 40.916637 
106620, 0.375835, -5.989220, 41.477627 
106621, 0.426342, -5.986366, 42.257973 
106622, 0.327776, -5.993353, 43.413345 
106623, 0.191616, -6.000422, 45.143959 
106624, 0.210348, -6.001384, 47.493515 
106625, 0.188232, -6.003662, 49.774200 
106626, 0.120729, -6.006725, 51.735283 
106627, 0.203155, -6.005575, 53.320625 
106628, 0.163495, -6.007536, 54.430992 
106629, 0.117495, -6.009119, 55.180542 
106630, 0.079168, -6.010111, 55.720173 
106631, -0.111796, -6.009871, 56.132019 
106632, -0.177922, -6.008427, 56.352558 
106633, -0.221641, -6.007068, 56.493229 
106634, 0.421197, -5.985292, 40.231613 
106635, 0.415602, -5.985792, 40.385082 
106636, 0.426321, -5.985225, 40.649990 
106637, 0.432947, -5.985022, 41.034725 
106638, 0.472570, -5.982429, 41.605888 
106639, 0.524131, -5.978695, 42.400383 
106640, 0.424632, -5.987417, 43.576710 
