runn, x, y, z 
99275, 4.796904, -3.622597, 40.903351 
99276, 4.792835, -3.627092, 41.627102 
99277, 4.759791, -3.669091, 42.665462 
99278, 4.708591, -3.732777, 44.171955 
99279, 4.690226, -3.753451, 46.181480 
99280, 4.738026, -3.690176, 48.470341 
99281, 4.686790, -3.752697, 50.447441 
99282, 4.718525, -3.710831, 52.023819 
99283, 4.746238, -3.673856, 53.236237 
99284, 4.728885, -3.695088, 54.134476 
99285, 4.711889, -3.715972, 54.774464 
99286, 4.690965, -3.741821, 55.221485 
99287, 4.754396, -3.660532, 55.515926 
99288, 4.762579, -3.649659, 55.696609 
99289, 4.766639, -3.644205, 55.819630 
99290, 5.378428, -2.763166, 40.262432 
99291, 5.377580, -2.763450, 40.478333 
99292, 5.376435, -2.763834, 40.769760 
99293, 5.376329, -2.760834, 41.276321 
99294, 5.364443, -2.779281, 42.004436 
99295, 5.334193, -2.830465, 43.049065 
99296, 5.301156, -2.882699, 44.564648 
99297, 5.285270, -2.899583, 46.586292 
99298, 5.318026, -2.824886, 48.888966 
99299, 5.275747, -2.891125, 50.877998 
99300, 5.299861, -2.836971, 52.463882 
99301, 5.319369, -2.792639, 53.683617 
99302, 5.308178, -2.808268, 54.587276 
99303, 5.294322, -2.830353, 55.231129 
99304, 5.275515, -2.862530, 55.680843 
99305, 5.296093, -2.822454, 55.977062 
99306, 5.299222, -2.815455, 56.158836 
99307, 5.300652, -2.811996, 56.282597 
99308, 5.628429, -2.093935, 39.838467 
99309, 5.627997, -2.094893, 40.053440 
99310, 5.627414, -2.096185, 40.343620 
99311, 5.627178, -2.096341, 40.848011 
99312, 5.615555, -2.126603, 41.573009 
99313, 5.592656, -2.185171, 42.613159 
99314, 5.574754, -2.229103, 44.122250 
99315, 5.567155, -2.246236, 46.135235 
99316, 5.596680, -2.169531, 48.428043 
99317, 5.568020, -2.240308, 50.408554 
99318, 5.590893, -2.181164, 51.987644 
99319, 5.608369, -2.134701, 53.202156 
99320, 5.603347, -2.147017, 54.101944 
99321, 5.594027, -2.170599, 54.743034 
99322, 5.579312, -2.207744, 55.190826 
99323, 5.581190, -2.202727, 55.485775 
99324, 5.582447, -2.199378, 55.666771 
99325, 5.583005, -2.197849, 55.790001 
99326, 5.778921, -1.743059, 40.026653 
99327, 5.778091, -1.744140, 40.242462 
99328, 5.776971, -1.745597, 40.533760 
99329, 5.775381, -1.746944, 41.040104 
99330, 5.762617, -1.783101, 41.767899 
99331, 5.740772, -1.844608, 42.812069 
99332, 5.725130, -1.881781, 44.326992 
99333, 5.715550, -1.896381, 46.347755 
99334, 5.736266, -1.815788, 48.649418 
99335, 5.708783, -1.886306, 50.637585 
99336, 5.725736, -1.822553, 52.222775 
99337, 5.738232, -1.773610, 53.441978 
99338, 5.733270, -1.782798, 54.345242 
99339, 5.724415, -1.806252, 54.988811 
99340, 5.710858, -1.845402, 55.438332 
99341, 5.705342, -1.860250, 55.734421 
99342, 5.705391, -1.858791, 55.916115 
99343, 5.705286, -1.858221, 56.039822 
99344, 5.800089, -1.545301, 40.220066 
99345, 5.799703, -1.546625, 40.435616 
99346, 5.799180, -1.548414, 40.726574 
99347, 5.798457, -1.550828, 41.232319 
99348, 5.787608, -1.590425, 41.959259 
99349, 5.769626, -1.653905, 43.002197 
99350, 5.759329, -1.688605, 44.515331 
99351, 5.754569, -1.703692, 46.533714 
99352, 5.777286, -1.623720, 48.832668 
99353, 5.756288, -1.695604, 50.818485 
99354, 5.774628, -1.631182, 52.401810 
99355, 5.788044, -1.582222, 53.619576 
99356, 5.785624, -1.590542, 54.521774 
99357, 5.778896, -1.614454, 55.164585 
99358, 5.767348, -1.654991, 55.613575 
99359, 5.759874, -1.680661, 55.909317 
99360, 5.759927, -1.680382, 56.090797 
99361, 5.759890, -1.680442, 56.214359 
99362, 5.838358, -1.434098, 39.915123 
99363, 5.837858, -1.435469, 40.129200 
99364, 5.837181, -1.437318, 40.418163 
99365, 5.836102, -1.440132, 40.920444 
99366, 5.825160, -1.481597, 41.642403 
99367, 5.807613, -1.545956, 42.678196 
99368, 5.797707, -1.578450, 44.180969 
99369, 5.792246, -1.592755, 46.185520 
99370, 5.812160, -1.511745, 48.468723 
99371, 5.791504, -1.583485, 50.440941 
99372, 5.807871, -1.517740, 52.013420 
99373, 5.819687, -1.468106, 53.222843 
99374, 5.817147, -1.475428, 54.118862 
99375, 5.810556, -1.499277, 54.757267 
99376, 5.799444, -1.540409, 55.203182 
99377, 5.790602, -1.572486, 55.496899 
99378, 5.790370, -1.572827, 55.677135 
99379, 5.790174, -1.573200, 55.799847 
99380, 5.863962, -1.355451, 39.913342 
99381, 5.863382, -1.356858, 40.128632 
99382, 5.862598, -1.358753, 40.419239 
99383, 5.861279, -1.361855, 40.924374 
99384, 5.850311, -1.404647, 41.650440 
99385, 5.833086, -1.469628, 42.692123 
99386, 5.823403, -1.500566, 44.203438 
99387, 5.817431, -1.514342, 46.219391 
99388, 5.835357, -1.432652, 48.515575 
99389, 5.814934, -1.504299, 50.499004 
99390, 5.829888, -1.437654, 52.080425 
99391, 5.840568, -1.387574, 53.296726 
99392, 5.837919, -1.394202, 54.197838 
99393, 5.831419, -1.418010, 54.839874 
99394, 5.820627, -1.459555, 55.288322 
99395, 5.810970, -1.496171, 55.583710 
99396, 5.810553, -1.496953, 55.764973 
99397, 5.810251, -1.497552, 55.888382 
99398, 0.727361, -6.654411, 40.416866 
99399, 0.730370, -6.654818, 40.630558 
99400, 0.732423, -6.655585, 40.919003 
99401, 0.750324, -6.655317, 41.420380 
99402, 0.878612, -6.642087, 42.141048 
99403, 0.782654, -6.657640, 43.174980 
99404, 0.608925, -6.679720, 44.675056 
99405, 0.594610, -6.687912, 46.676014 
99406, 0.652463, -6.691534, 48.955120 
99407, 0.524807, -6.708334, 50.923798 
99408, 0.551662, -6.712749, 52.493454 
99409, 0.670139, -6.706110, 53.700710 
99410, 0.552876, -6.719866, 54.595119 
99411, 0.538225, -6.723243, 55.232380 
99412, 0.533322, -6.725162, 55.677494 
99413, 0.914368, -6.685037, 55.970684 
99414, 0.938180, -6.682358, 56.150597 
99415, 0.949763, -6.681145, 56.273090 
99416, 1.231268, -6.572575, 40.496006 
99417, 1.234035, -6.572949, 40.701233 
99418, 1.230564, -6.574806, 40.978252 
99419, 1.247099, -6.573787, 41.459770 
99420, 1.365598, -6.558132, 42.151890 
99421, 1.269120, -6.581811, 43.144871 
99422, 1.105923, -6.611347, 44.585526 
99423, 1.092391, -6.622030, 46.507225 
99424, 1.154697, -6.622077, 48.696053 
99425, 1.028179, -6.649966, 50.586750 
99426, 1.061174, -6.652430, 52.094231 
99427, 1.178628, -6.637666, 53.253662 
99428, 1.070195, -6.664601, 54.112644 
99429, 1.050364, -6.670406, 54.724663 
99430, 1.044393, -6.673196, 55.152145 
99431, 1.397429, -6.609520, 55.433720 
99432, 1.419519, -6.605568, 55.606506 
99433, 1.429240, -6.599067, 55.724148 
99434, 2.063149, -6.394537, 40.173557 
99435, 2.065440, -6.394555, 40.381088 
99436, 2.053070, -6.399558, 40.661217 
99437, 2.067134, -6.396804, 41.148144 
99438, 2.166384, -6.366443, 41.848034 
99439, 2.069566, -6.402233, 42.852165 
99440, 1.926325, -6.450801, 44.309002 
99441, 1.913587, -6.461852, 46.252277 
99442, 1.981792, -6.450326, 48.465691 
99443, 1.856404, -6.488401, 50.377617 
99444, 1.899808, -6.487373, 51.902027 
99445, 2.015468, -6.461676, 53.074482 
99446, 1.920069, -6.493805, 53.943111 
99447, 1.891968, -6.504285, 54.562004 
99448, 1.884227, -6.508094, 54.994286 
99449, 2.186570, -6.408804, 55.279022 
99450, 2.205573, -6.402930, 55.453751 
99451, 2.214792, -6.400184, 55.572712 
99452, 2.882177, -6.119140, 40.402824 
99453, 2.883939, -6.118906, 40.607208 
99454, 2.863347, -6.129371, 40.883095 
99455, 2.876798, -6.129777, 41.362640 
99456, 2.957193, -6.093419, 42.051926 
99457, 2.859216, -6.137576, 43.040836 
99458, 2.733953, -6.191955, 44.475594 
99459, 2.721812, -6.203180, 46.389420 
99460, 2.795932, -6.182661, 48.569286 
99461, 2.673927, -6.235628, 50.452240 
99462, 2.725475, -6.223784, 51.953545 
99463, 2.836506, -6.182612, 53.108231 
99464, 2.755601, -6.221560, 53.963696 
99465, 2.720048, -6.238939, 54.573208 
99466, 2.710674, -6.244241, 54.998940 
99467, 2.963412, -6.129156, 55.279362 
99468, 2.979222, -6.121991, 55.451439 
99469, 2.984754, -6.114290, 55.568600 
99470, 3.830873, -5.625500, 40.122280 
99471, 3.832063, -5.625311, 40.334019 
99472, 3.803285, -5.645644, 40.619831 
99473, 3.811592, -5.641494, 41.116634 
99474, 3.869162, -5.604273, 41.830719 
99475, 3.777442, -5.669488, 42.855213 
99476, 3.677267, -5.732116, 44.341595 
99477, 3.666665, -5.745191, 46.324284 
99478, 3.738958, -5.700068, 48.582581 
99479, 3.624780, -5.772418, 50.533287 
99480, 3.678925, -5.737686, 52.088612 
99481, 3.776436, -5.671693, 53.284843 
99482, 3.714190, -5.715215, 54.171089 
99483, 3.669309, -5.740246, 54.802532 
99484, 3.658586, -5.748355, 55.243584 
99485, 3.847676, -5.624397, 55.534096 
99486, 3.859568, -5.616768, 55.712364 
99487, 3.865290, -5.613189, 55.833740 
99488, 4.643379, -5.018205, 39.998398 
99489, 4.643837, -5.017947, 40.212883 
99490, 4.609523, -5.049709, 40.502396 
99491, 4.614530, -5.045522, 41.005634 
99492, 4.651370, -5.012141, 41.728970 
99493, 4.561997, -5.087959, 42.766739 
99494, 4.486627, -5.154085, 44.272373 
99495, 4.472365, -5.162444, 46.280746 
99496, 4.540773, -5.098454, 48.568302 
99497, 4.434904, -5.185203, 50.544277 
99498, 4.490067, -5.133079, 52.119751 
99499, 4.578029, -5.055714, 53.331482 
99500, 4.528453, -5.094419, 54.229206 
99501, 4.481921, -5.135887, 54.868832 
99502, 4.470066, -5.146545, 55.315594 
99503, 4.602444, -5.028738, 55.609871 
99504, 4.610670, -5.021337, 55.790451 
99505, 4.614559, -5.017858, 55.913399 
99506, 5.400345, -4.075515, 39.962780 
99507, 5.400807, -4.076094, 40.176495 
99508, 5.365391, -4.124192, 40.464970 
99509, 5.368700, -4.122652, 40.966404 
99510, 5.386798, -4.102976, 41.687149 
99511, 5.319124, -4.203708, 42.721195 
99512, 5.277213, -4.269965, 44.221436 
99513, 5.272701, -4.287460, 46.222614 
99514, 5.339635, -4.209079, 48.501972 
99515, 5.265322, -4.326644, 50.470867 
99516, 5.318556, -4.254746, 52.040695 
99517, 5.393568, -4.165889, 53.248081 
99518, 5.367108, -4.204800, 54.142590 
99519, 5.318123, -4.262324, 54.779922 
99520, 5.307410, -4.278041, 55.225086 
99521, 5.378085, -4.182624, 55.518307 
99522, 5.383101, -4.177153, 55.698238 
99523, 5.385507, -4.174723, 55.820747 
99524, 6.022387, -3.073372, 40.323841 
99525, 6.022270, -3.074275, 40.534775 
99526, 5.989150, -3.139197, 40.819504 
99527, 5.994079, -3.141697, 41.314419 
99528, 5.997040, -3.138264, 42.025795 
99529, 5.938960, -3.249919, 43.046402 
99530, 5.916625, -3.302223, 44.527142 
99531, 5.907628, -3.316276, 46.502304 
99532, 5.964871, -3.219564, 48.752033 
99533, 5.899685, -3.342731, 50.695335 
99534, 5.951632, -3.254538, 52.244759 
99535, 6.003182, -3.151820, 53.436451 
99536, 5.989705, -3.180087, 54.319332 
99537, 5.952952, -3.260291, 54.948380 
99538, 5.942990, -3.279734, 55.387756 
99539, 5.972573, -3.226429, 55.677166 
99540, 5.974601, -3.223216, 55.854759 
99541, 5.975514, -3.221891, 55.975674 
99542, 6.298502, -2.317561, 39.907181 
99543, 6.298810, -2.319070, 40.119789 
99544, 6.271283, -2.395580, 40.406773 
99545, 6.272318, -2.398197, 40.905613 
99546, 6.271054, -2.409134, 41.622627 
99547, 6.227569, -2.529850, 42.651321 
99548, 6.220317, -2.572051, 44.143799 
99549, 6.221896, -2.590833, 46.134621 
99550, 6.270088, -2.482728, 48.402180 
99551, 6.228487, -2.616828, 50.360886 
99552, 6.271833, -2.514605, 51.922588 
99553, 6.317617, -2.410132, 53.123726 
99554, 6.313376, -2.430677, 54.013607 
99555, 6.280281, -2.521447, 54.647640 
99556, 6.272943, -2.544143, 55.090500 
99557, 6.282134, -2.524348, 55.382202 
99558, 6.283266, -2.523359, 55.561203 
99559, 6.283838, -2.523182, 55.683075 
99560, 6.460994, -1.920287, 40.197128 
99561, 6.460954, -1.921905, 40.412518 
99562, 6.436321, -2.004773, 40.703259 
99563, 6.436306, -2.008153, 41.208622 
99564, 6.432051, -2.026494, 41.935020 
99565, 6.393579, -2.151211, 42.977177 
99566, 6.384257, -2.184184, 44.489182 
99567, 6.383585, -2.201797, 46.506054 
99568, 6.426677, -2.087544, 48.803284 
99569, 6.385444, -2.222112, 50.787621 
99570, 6.425634, -2.113271, 52.369759 
99571, 6.462549, -2.005612, 53.586613 
99572, 6.459747, -2.020555, 54.488136 
99573, 6.429979, -2.117408, 55.130466 
99574, 6.422993, -2.141293, 55.579121 
99575, 6.423851, -2.140552, 55.874641 
99576, 6.424201, -2.140630, 56.055984 
99577, 6.424345, -2.140964, 56.179451 
99578, 6.489383, -1.699181, 40.081917 
99579, 6.489775, -1.701023, 40.291744 
99580, 6.467873, -1.786782, 40.574978 
99581, 6.468769, -1.790981, 41.067295 
99582, 6.465387, -1.813736, 41.774937 
99583, 6.432738, -1.940540, 42.790188 
99584, 6.428497, -1.970750, 44.263153 
99585, 6.432204, -1.989543, 46.227947 
99586, 6.476294, -1.873824, 48.465870 
99587, 6.443187, -2.010825, 50.398968 
99588, 6.483428, -1.899393, 51.940258 
99589, 6.519021, -1.791493, 53.125694 
99590, 6.519187, -1.804193, 54.003941 
99591, 6.493194, -1.904591, 54.629684 
99592, 6.487683, -1.929465, 55.066757 
99593, 6.486008, -1.939141, 55.354649 
99594, 6.486507, -1.939954, 55.531307 
99595, 6.486799, -1.940671, 55.651588 
99596, 6.530940, -1.573570, 39.935135 
99597, 6.531229, -1.575448, 40.149456 
99598, 6.510456, -1.663135, 40.438751 
99599, 6.511063, -1.667587, 40.941612 
99600, 6.507082, -1.692733, 41.664402 
99601, 6.476077, -1.820660, 42.701389 
99602, 6.472209, -1.848458, 44.205894 
99603, 6.475161, -1.866906, 46.212757 
99604, 6.516022, -1.748859, 48.498592 
99605, 6.484419, -1.886443, 50.473080 
99606, 6.521999, -1.772499, 52.047371 
99607, 6.554776, -1.663790, 53.258190 
99608, 6.555115, -1.674683, 54.155239 
99609, 6.530377, -1.776896, 54.794384 
99610, 6.525017, -1.802129, 55.240810 
99611, 6.521643, -1.817984, 55.534866 
99612, 6.521949, -1.819148, 55.715309 
99613, 6.522131, -1.820033, 55.838165 
99614, 6.558673, -1.484758, 39.932907 
99615, 6.558891, -1.486665, 40.147762 
99616, 6.538952, -1.575698, 40.437782 
99617, 6.539360, -1.580343, 40.941895 
99618, 6.535013, -1.607186, 41.666492 
99619, 6.505180, -1.735894, 42.706066 
99620, 6.501520, -1.761994, 44.214325 
99621, 6.503935, -1.780218, 46.226200 
99622, 6.542484, -1.660587, 48.517742 
99623, 6.511944, -1.798572, 50.497158 
99624, 6.547606, -1.682903, 52.075378 
99625, 6.578394, -1.573670, 53.289219 
99626, 6.578812, -1.583288, 54.188511 
99627, 6.554993, -1.686771, 54.829247 
99628, 6.549746, -1.712257, 55.276791 
99629, 6.545321, -1.732494, 55.571579 
99630, 6.545497, -1.733907, 55.752472 
99631, 6.545606, -1.734914, 55.875633 
99632, 0.783719, -7.416114, 40.375259 
99633, 0.787151, -7.417524, 40.589035 
99634, 0.791782, -7.419424, 40.877594 
99635, 0.811921, -7.421407, 41.379169 
99636, 0.855772, -7.422463, 42.100121 
99637, 0.848666, -7.431863, 43.134464 
99638, 0.654112, -7.461369, 44.635136 
99639, 0.639992, -7.479218, 46.636883 
99640, 0.706149, -7.494650, 48.916893 
99641, 0.563854, -7.520482, 50.886353 
99642, 0.596431, -7.533458, 52.456631 
99643, 0.730112, -7.531684, 53.664360 
99644, 0.600284, -7.550544, 54.559124 
99645, 0.584630, -7.557045, 55.196640 
99646, 0.480988, -7.568027, 55.641930 
99647, 1.001876, -7.519263, 55.935234 
99648, 1.028087, -7.517222, 56.115219 
99649, 1.039856, -7.516623, 56.237759 
99650, 1.343281, -7.334463, 40.454922 
99651, 1.346531, -7.335783, 40.660400 
99652, 1.350916, -7.337563, 40.937756 
99653, 1.369728, -7.338572, 41.419861 
99654, 1.405123, -7.348737, 42.112823 
99655, 1.396572, -7.359648, 43.107010 
99656, 1.207244, -7.393542, 44.549419 
99657, 1.194729, -7.413661, 46.473457 
99658, 1.266870, -7.424439, 48.664951 
99659, 1.126367, -7.462240, 50.557953 
99660, 1.166470, -7.472456, 52.067268 
99661, 1.299579, -7.461266, 53.228111 
99662, 1.180519, -7.499342, 54.088142 
99663, 1.159226, -7.508350, 54.700905 
99664, 1.061098, -7.526809, 55.128910 
99665, 1.545072, -7.445189, 55.410828 
99666, 1.569494, -7.441700, 55.583824 
99667, 1.578348, -7.430500, 55.701607 
99668, 2.272006, -7.159756, 40.331249 
99669, 2.274881, -7.160655, 40.536499 
99670, 2.278766, -7.161865, 40.813545 
99671, 2.295187, -7.160872, 41.295113 
99672, 2.311595, -7.161711, 41.987297 
99673, 2.300499, -7.174055, 42.980377 
99674, 2.125251, -7.237880, 44.421177 
99675, 2.114927, -7.258224, 46.343067 
99676, 2.195539, -7.255669, 48.532112 
99677, 2.055774, -7.300251, 50.422997 
99678, 2.110039, -7.310749, 51.930630 
99679, 2.243749, -7.291708, 53.090176 
99680, 2.138604, -7.330763, 53.949245 
99681, 2.108275, -7.344899, 54.561325 
99682, 2.020093, -7.373368, 54.988850 
99683, 2.435920, -7.238362, 55.270454 
99684, 2.457125, -7.232726, 55.443256 
99685, 2.466665, -7.230524, 55.560909 
99686, 3.196875, -6.887009, 40.171860 
99687, 3.199312, -6.887561, 40.379211 
99688, 3.202601, -6.888306, 40.659103 
99689, 3.220725, -6.895071, 41.145611 
99690, 3.220575, -6.900824, 41.844902 
99691, 3.202682, -6.906044, 42.848175 
99692, 3.037087, -6.978232, 44.303761 
99693, 3.028667, -6.998257, 46.245373 
99694, 3.119723, -6.989173, 48.456886 
99695, 2.983706, -7.050518, 50.367176 
99696, 3.048918, -7.047909, 51.890278 
99697, 3.179351, -7.010722, 53.061726 
99698, 3.090489, -7.057324, 53.929611 
99699, 3.051903, -7.079055, 54.547974 
99700, 2.974428, -7.115404, 54.979885 
99701, 3.325788, -6.960434, 55.264381 
99702, 3.343683, -6.953282, 55.438957 
99703, 3.347298, -6.941187, 55.557816 
99704, 4.296602, -6.399158, 40.083527 
99705, 4.298362, -6.399338, 40.295723 
99706, 4.300733, -6.399584, 40.582150 
99707, 4.310989, -6.395882, 41.080021 
99708, 4.292190, -6.413103, 41.795647 
99709, 4.275614, -6.430739, 42.822353 
99710, 4.127078, -6.521362, 44.311939 
99711, 4.119893, -6.539645, 46.298904 
99712, 4.204617, -6.489523, 48.562073 
99713, 4.075457, -6.569871, 50.516983 
99714, 4.139138, -6.529493, 52.075665 
99715, 4.249977, -6.453331, 53.274475 
99716, 4.181576, -6.503491, 54.162632 
99717, 4.129525, -6.528584, 54.795437 
99718, 4.066384, -6.570868, 55.237438 
99719, 4.330963, -6.401448, 55.528580 
99720, 4.344499, -6.393421, 55.707233 
99721, 4.350560, -6.390082, 55.828869 
99722, 5.219783, -5.726214, 39.961205 
99723, 5.220765, -5.726178, 40.173573 
99724, 5.222088, -5.726131, 40.460236 
99725, 5.228710, -5.722104, 40.958511 
99726, 5.195534, -5.755128, 41.674717 
99727, 5.169718, -5.768754, 42.702251 
99728, 5.046356, -5.879484, 44.193047 
99729, 5.032438, -5.887544, 46.181622 
99730, 5.112830, -5.814924, 48.446625 
99731, 4.992836, -5.910972, 50.403118 
99732, 5.057374, -5.850142, 51.963062 
99733, 5.160334, -5.764342, 53.162846 
99734, 5.103107, -5.805021, 54.051723 
99735, 5.051684, -5.852325, 54.685040 
99736, 5.001778, -5.896770, 55.127399 
99737, 5.188658, -5.734194, 55.418774 
99738, 5.198173, -5.726292, 55.597576 
99739, 5.202378, -5.722963, 55.719311 
99740, 6.036365, -4.636902, 39.927254 
99741, 6.037721, -4.637930, 40.141636 
99742, 6.039553, -4.639318, 40.431019 
99743, 6.045113, -4.638637, 40.934021 
99744, 6.006074, -4.698397, 41.657024 
99745, 5.999976, -4.736006, 42.694309 
99746, 5.919001, -4.867751, 44.199249 
99747, 5.922697, -4.890978, 46.206692 
99748, 6.004646, -4.804150, 48.493187 
99749, 5.934180, -4.946123, 50.468250 
99750, 5.994853, -4.861249, 52.042995 
99751, 6.085313, -4.763144, 53.254162 
99752, 6.058745, -4.808365, 54.151474 
99753, 6.001697, -4.871254, 54.790798 
99754, 5.969099, -4.916724, 55.237358 
99755, 6.068375, -4.780952, 55.531498 
99756, 6.074657, -4.775288, 55.711994 
99757, 6.077588, -4.773138, 55.834881 
99758, 6.703563, -3.502473, 40.283268 
99759, 6.704439, -3.503713, 40.492302 
99760, 6.705618, -3.505391, 40.774464 
99761, 6.717671, -3.511199, 41.264923 
99762, 6.676982, -3.597580, 41.969891 
99763, 6.664396, -3.634505, 42.981304 
99764, 6.610112, -3.767042, 44.448708 
99765, 6.606371, -3.782600, 46.406078 
99766, 6.682688, -3.677130, 48.635544 
99767, 6.617177, -3.817659, 50.561340 
99768, 6.684580, -3.719886, 52.096809 
99769, 6.745117, -3.603490, 53.277767 
99770, 6.733967, -3.636193, 54.152695 
99771, 6.699110, -3.729364, 54.776077 
99772, 6.679718, -3.769712, 55.211494 
99773, 6.724687, -3.692745, 55.498299 
99774, 6.727785, -3.689463, 55.674294 
99775, 6.729271, -3.688362, 55.794117 
99776, 7.015189, -2.663782, 39.874664 
99777, 7.016458, -2.665512, 40.088093 
99778, 7.018168, -2.667850, 40.376186 
99779, 7.021435, -2.671143, 40.876953 
99780, 6.986786, -2.776979, 41.596737 
99781, 6.979346, -2.818964, 42.629410 
99782, 6.946735, -2.950688, 44.127651 
99783, 6.958371, -2.972165, 46.126163 
99784, 7.019290, -2.850046, 48.402489 
99785, 6.984070, -3.003037, 50.368759 
99786, 7.036692, -2.886285, 51.936501 
99787, 7.094467, -2.769298, 53.142277 
99788, 7.093395, -2.792675, 54.035595 
99789, 7.058150, -2.894768, 54.672077 
99790, 7.047424, -2.930563, 55.116650 
99791, 7.063419, -2.898310, 55.409481 
99792, 7.065463, -2.897322, 55.589172 
99793, 7.066587, -2.897299, 55.711517 
99794, 7.195396, -2.222677, 40.362991 
99795, 7.196350, -2.224464, 40.576588 
99796, 7.197635, -2.226884, 40.864899 
99797, 7.199920, -2.230921, 41.366051 
99798, 7.167967, -2.347191, 42.086388 
