runn, x, y, z 
173862, 0.624549, 5.967406, 56.654072 
173863, 0.641580, 5.965600, 56.798359 
173864, 0.677389, 5.961639, 57.001350 
173865, 0.710424, 5.957793, 57.343025 
173866, 0.682316, 5.961077, 57.794975 
173867, 0.670670, 5.962399, 58.438709 
173868, 0.576272, 5.972262, 59.298111 
173869, 0.593777, 5.970547, 60.485195 
173870, 0.581920, 5.971714, 62.179489 
173871, 0.498975, 5.979216, 64.462563 
173872, 0.429940, 5.984576, 67.099831 
173873, 0.366118, 5.988820, 69.419075 
173874, 0.311254, 5.991921, 71.320831 
173875, 0.302170, 5.992386, 72.882843 
173876, 0.281279, 5.993403, 74.026367 
173877, 0.246383, 5.994939, 74.841347 
173878, 0.234302, 5.995423, 75.450378 
173879, 0.225695, 5.995754, 75.901024 
173880, 0.219794, 5.995973, 76.207138 
173881, 0.215737, 5.996120, 76.414742 
173882, 0.213275, 5.996208, 76.546257 
173883, 0.211329, 5.996277, 76.650169 
173884, 0.509136, 5.978359, 56.653053 
173885, 0.525969, 5.976902, 56.798092 
173886, 0.561634, 5.973656, 57.002136 
173887, 0.594292, 5.970496, 57.345585 
173888, 0.566520, 5.973195, 57.799881 
173889, 0.555567, 5.974224, 58.446960 
173890, 0.463121, 5.982100, 59.310825 
173891, 0.480712, 5.980712, 60.504078 
173892, 0.469031, 5.981639, 62.207172 
173893, 0.385777, 5.987585, 64.502106 
173894, 0.317650, 5.991586, 67.153069 
173895, 0.253588, 5.994639, 69.484367 
173896, 0.200282, 5.996656, 71.395996 
173897, 0.191892, 5.996931, 72.966125 
173898, 0.172112, 5.997531, 74.115585 
173899, 0.137960, 5.998414, 74.934799 
173900, 0.124959, 5.998699, 75.546997 
173901, 0.116202, 5.998875, 75.999977 
173902, 0.110111, 5.998990, 76.307686 
173903, 0.105839, 5.999066, 76.516365 
173904, 0.103411, 5.999109, 76.648567 
173905, 0.101493, 5.999142, 76.753021 
173906, 0.223317, 5.995842, 56.548313 
173907, 0.239630, 5.995213, 56.692730 
173908, 0.274880, 5.993700, 56.895897 
173909, 0.306550, 5.992164, 57.237869 
173910, 0.279656, 5.993479, 57.690212 
173911, 0.270439, 5.993902, 58.334507 
173912, 0.182986, 5.997209, 59.194656 
173913, 0.200763, 5.996640, 60.382774 
173914, 0.189538, 5.997005, 62.078545 
173915, 0.105648, 5.999070, 64.363609 
173916, 0.039874, 5.999867, 67.003166 
173917, -0.024685, 5.999949, 69.324440 
173918, -0.074058, 5.999543, 71.227844 
173919, -0.080719, 5.999457, 72.791214 
173920, -0.097721, 5.999204, 73.935738 
173921, -0.129986, 5.998592, 74.751427 
173922, -0.145246, 5.998242, 75.360992 
173923, -0.154363, 5.998014, 75.812027 
173924, -0.160913, 5.997842, 76.118408 
173925, -0.165711, 5.997711, 76.326187 
173926, -0.168048, 5.997646, 76.457825 
173927, -0.169895, 5.997594, 76.561821 
173928, -0.238303, 5.995266, 56.640423 
173929, -0.222908, 5.995858, 56.783554 
173930, -0.188501, 5.997038, 56.984917 
173931, -0.158586, 5.997904, 57.323853 
173932, -0.183927, 5.997180, 57.772179 
173933, -0.190288, 5.996982, 58.410751 
173934, -0.269257, 5.993955, 59.263264 
173935, -0.251261, 5.994737, 60.440830 
173936, -0.261699, 5.994290, 62.121540 
173937, -0.346231, 5.990002, 64.386314 
173938, -0.407910, 5.986118, 67.002434 
173939, -0.472978, 5.981328, 69.303085 
173940, -0.515806, 5.977787, 71.189583 
173941, -0.519659, 5.977454, 72.739075 
173942, -0.532125, 5.976357, 73.873428 
173943, -0.561224, 5.973695, 74.681877 
173944, -0.580044, 5.971897, 75.286026 
173945, -0.589700, 5.970951, 75.733055 
173946, -0.596957, 5.970230, 76.036720 
173947, -0.602578, 5.969665, 76.242653 
173948, -0.604761, 5.969444, 76.373116 
173949, -0.606485, 5.969269, 76.476196 
173950, -1.010027, 5.914376, 57.423523 
173951, -0.996362, 5.916694, 57.560478 
173952, -0.963815, 5.922082, 57.753147 
173953, -0.937221, 5.926349, 58.077457 
173954, -0.959640, 5.922760, 58.506432 
173955, -0.961170, 5.922513, 59.117447 
173956, -1.025029, 5.911795, 59.933163 
173957, -1.006900, 5.914909, 61.059910 
173958, -1.015898, 5.913371, 62.668083 
173959, -1.100410, 5.898228, 64.835114 
173960, -1.154545, 5.887871, 67.338318 
173961, -1.219627, 5.874735, 69.539680 
173962, -1.251147, 5.868103, 71.344765 
173963, -1.250334, 5.868276, 72.827385 
173964, -1.255188, 5.867240, 73.912781 
173965, -1.278735, 5.862153, 74.686333 
173966, -1.303178, 5.856768, 75.264412 
173967, -1.313603, 5.854438, 75.692146 
173968, -1.321934, 5.852563, 75.982704 
173969, -1.328838, 5.850999, 76.179749 
173970, -1.330740, 5.850567, 76.304588 
173971, -1.332243, 5.850224, 76.403214 
173972, -2.097890, 5.621286, 56.513809 
173973, -2.087004, 5.625337, 56.658249 
173974, -2.058005, 5.636011, 56.861454 
173975, -2.036777, 5.643717, 57.203487 
173976, -2.054504, 5.637288, 57.655910 
173977, -2.049386, 5.639151, 58.300316 
173978, -2.090694, 5.623967, 59.160618 
173979, -2.072922, 5.630541, 60.348949 
173980, -2.079689, 5.628045, 62.045017 
173981, -2.161662, 5.597072, 64.330482 
173982, -2.203951, 5.580555, 66.970512 
173983, -2.267118, 5.555193, 69.292191 
173984, -2.282450, 5.548912, 71.195930 
173985, -2.275364, 5.551821, 72.759583 
173986, -2.269804, 5.554097, 73.904305 
173987, -2.285193, 5.547782, 74.720139 
173988, -2.316528, 5.534772, 75.329811 
173989, -2.327690, 5.530087, 75.780922 
173990, -2.337227, 5.526063, 76.087357 
173991, -2.345656, 5.522491, 76.295174 
173992, -2.347126, 5.521866, 76.426834 
173993, -2.348287, 5.521372, 76.530853 
173994, -3.322901, 4.995831, 56.394737 
173995, -3.315512, 5.000738, 56.540321 
173996, -3.291847, 5.016348, 56.745132 
173997, -3.277394, 5.025803, 57.089874 
173998, -3.289244, 5.018055, 57.545876 
173999, -3.277532, 5.025712, 58.195389 
174000, -3.293153, 5.015491, 59.062500 
174001, -3.276729, 5.026236, 60.260239 
174002, -3.280809, 5.023573, 61.969734 
174003, -3.355618, 4.973915, 64.273300 
174004, -3.383363, 4.955084, 66.934227 
174005, -3.441033, 4.915210, 69.274292 
174006, -3.438952, 4.916667, 71.193100 
174007, -3.425827, 4.925820, 72.769135 
174008, -3.409873, 4.936879, 73.922920 
174009, -3.416062, 4.932598, 74.745216 
174010, -3.452796, 4.906954, 75.359711 
174011, -3.464111, 4.898973, 75.814400 
174012, -3.474362, 4.891708, 76.123260 
174013, -3.483886, 4.884930, 76.332726 
174014, -3.484835, 4.884253, 76.465424 
174015, -3.485586, 4.883717, 76.570267 
